发布日期,发布部门,通知标题,通知链接,附件名,附件链接,下载次数
2007-06-26,【教学运行】,关于2003级综合班毕业设计（论文）学院归档材料移交机械工程与自动化学院的通知,https://jwch.fzu.edu.cn/info/1036/10362.htm,无附件,无附件链接,无下载次数
2007-06-25,【教学运行】,2005级思想政治理论课实践教学二暑期安排的通知,https://jwch.fzu.edu.cn/info/1036/10361.htm,无附件,无附件链接,无下载次数
2007-06-25,【实践科】,关于2007全国大学生数学建模竞赛培训的通知,https://jwch.fzu.edu.cn/info/1039/9545.htm,无附件,无附件链接,无下载次数
2007-06-22,【质量办】,关于做好2007届毕业生问卷调查工作的通知,https://jwch.fzu.edu.cn/info/1040/10070.htm,无附件,无附件链接,无下载次数
2007-06-22,【教学运行】,有关明天全国大学英语四、六级监考人员的紧急通知,https://jwch.fzu.edu.cn/info/1036/10360.htm,无附件,无附件链接,无下载次数
2007-06-21,【综合科】,关于组织申报2007-2008学年第一学期全校性公共选修课的通知,https://jwch.fzu.edu.cn/info/1035/7702.htm,无附件,无附件链接,无下载次数
2007-06-20,【综合科】,有关本周末全国大学英语四、六级考试教务处使用教室的通知,https://jwch.fzu.edu.cn/info/1035/7700.htm,无附件,无附件链接,无下载次数
2007-06-20,【教学运行】,关于按时报送2007届毕业和学位材料的通知,https://jwch.fzu.edu.cn/info/1036/10358.htm,无附件,无附件链接,无下载次数
2007-06-20,【教学运行】,有关全国大学英语四、六级考试期间606路公交车运行班次的通知,https://jwch.fzu.edu.cn/info/1036/10359.htm,无附件,无附件链接,无下载次数
2007-06-19,【教学运行】,关于进一步认真做好期末考试工作的通知,https://jwch.fzu.edu.cn/info/1036/10357.htm,无附件,无附件链接,无下载次数
2007-06-19,【教学运行】,关于加强2007届本科生毕业设计（论文）质量检查和管理工作的通知,https://jwch.fzu.edu.cn/info/1036/10356.htm,无附件,无附件链接,无下载次数
2007-06-18,【质量办】,喜讯,https://jwch.fzu.edu.cn/info/1040/10069.htm,无附件,无附件链接,无下载次数
2007-06-13,【综合科】,2006级二级试点班学生口语考试安排,https://jwch.fzu.edu.cn/info/1035/7697.htm,无附件,无附件链接,无下载次数
2007-06-13,【综合科】,关于公布福州大学第三届教学名师奖获奖名单的通知,https://jwch.fzu.edu.cn/info/1035/7699.htm,无附件,无附件链接,无下载次数
2007-06-13,【教研教改】,关于遴选2005级综合班学科导师的紧急通知,https://jwch.fzu.edu.cn/info/1037/9661.htm,无附件,无附件链接,无下载次数
2007-06-08,【教学运行】,关于公布2006－2007学年第二学期修读双学位、双专业、主辅修学生名单的通知,https://jwch.fzu.edu.cn/info/1036/10355.htm,无附件,无附件链接,无下载次数
2007-06-07,【教研教改】,关于双语教学教师培训研讨班开课时间及参加培训教师名单的通知,https://jwch.fzu.edu.cn/info/1037/9660.htm,无附件,无附件链接,无下载次数
2007-06-07,【教学运行】,关于同意周雄等一百四十四名学生转专业的批复,https://jwch.fzu.edu.cn/info/1036/10354.htm,无附件,无附件链接,无下载次数
2007-06-06,【教学运行】,关于2006-2007下学期《法律基础》暨《当代世界经济与政治》考试安排的通知,https://jwch.fzu.edu.cn/info/1036/10393.htm,无附件,无附件链接,无下载次数
2007-06-04,【教学运行】,关于2006－2007学年第二学期修读双学位、双专业、主辅修的相关通知,https://jwch.fzu.edu.cn/info/1036/10392.htm,无附件,无附件链接,无下载次数
2007-06-02,【教学运行】,2006级《大物实验》期末笔试考试通知,https://jwch.fzu.edu.cn/info/1036/10391.htm,无附件,无附件链接,无下载次数
2007-05-31,【质量办】,福州大学本科教学评估材料收集3号通知,https://jwch.fzu.edu.cn/info/1040/10068.htm,无附件,无附件链接,无下载次数
2007-05-31,【教研教改】,关于双语教学教师培训研讨班开课时间的通知,https://jwch.fzu.edu.cn/info/1037/9659.htm,无附件,无附件链接,无下载次数
2007-05-30,【教研教改】,关于规范校选课试卷管理的通知,https://jwch.fzu.edu.cn/info/1037/9658.htm,无附件,无附件链接,无下载次数
2007-05-29,【教学运行】,文科《线性代数》期末考试通知,https://jwch.fzu.edu.cn/info/1036/10390.htm,无附件,无附件链接,无下载次数
2007-05-29,【质量办】,关于做好福州大学本科教学工作预评估工作的通知,https://jwch.fzu.edu.cn/info/1040/10107.htm,无附件,无附件链接,无下载次数
2007-05-28,【质量办】,关于汇编2006级课程教学大纲的通知,https://jwch.fzu.edu.cn/info/1040/10106.htm,无附件,无附件链接,无下载次数
2007-05-25,【质量办】,关于进一步做好精品课程网站建设的通知,https://jwch.fzu.edu.cn/info/1040/10105.htm,无附件,无附件链接,无下载次数
2007-05-25,【质量办】,关于规范福州大学学生试卷建档要求的通知,https://jwch.fzu.edu.cn/info/1040/10104.htm,无附件,无附件链接,无下载次数
2007-05-24,【教研教改】,关于举办双语教学教师培训研讨班的通知,https://jwch.fzu.edu.cn/info/1037/9657.htm,无附件,无附件链接,无下载次数
2007-05-22,【教学运行】,关于核对教授任课情况的通知,https://jwch.fzu.edu.cn/info/1036/10389.htm,无附件,无附件链接,无下载次数
2007-05-21,【质量办】,福州大学本科教学评估材料收集2号通知,https://jwch.fzu.edu.cn/info/1040/10103.htm,无附件,无附件链接,无下载次数
2007-05-17,【教学运行】,2006-2007第二学期复变函数、积分变换、矢量分析与场论独立开班重修考试安排表,https://jwch.fzu.edu.cn/info/1036/10388.htm,无附件,无附件链接,无下载次数
2007-05-15,【质量办】,关于印发福州大学第六次学院本科教学评估总结报告及下一阶段工作安排的通知,https://jwch.fzu.edu.cn/info/1040/10102.htm,无附件,无附件链接,无下载次数
2007-05-15,【教学运行】,关于催报未按期上报转专业名单的通知,https://jwch.fzu.edu.cn/info/1036/10387.htm,无附件,无附件链接,无下载次数
2007-05-15,【教学运行】,体育重修考试通知,https://jwch.fzu.edu.cn/info/1036/10386.htm,无附件,无附件链接,无下载次数
2007-05-10,【教学运行】,０５０６级体育理论课考场安排,https://jwch.fzu.edu.cn/info/1036/10385.htm,无附件,无附件链接,无下载次数
2007-05-09,【教学运行】,关于召开第六次学院本科教学工作水平评估总结会议的通知,https://jwch.fzu.edu.cn/info/1036/10384.htm,无附件,无附件链接,无下载次数
2007-05-08,【教学运行】,关于本周末征用怡山校区教学楼的通知,https://jwch.fzu.edu.cn/info/1036/10383.htm,无附件,无附件链接,无下载次数
2007-05-08,【教学运行】,2006-2007学年第二学期期末考试安排,https://jwch.fzu.edu.cn/info/1036/10382.htm,无附件,无附件链接,无下载次数
2007-05-08,【教学运行】,关于微电子转专业学生咨询报告会的通知,https://jwch.fzu.edu.cn/info/1036/10381.htm,无附件,无附件链接,无下载次数
2007-04-30,【教学运行】,关于对校级第四批新世纪高等教育教学改革工程立项项目开展中期检评工作的通知,https://jwch.fzu.edu.cn/info/1036/10380.htm,无附件,无附件链接,无下载次数
2007-04-30,【质量办】,关于推荐福建省高等学校评审专家人选的通知,https://jwch.fzu.edu.cn/info/1040/10101.htm,无附件,无附件链接,无下载次数
2007-04-29,【教学运行】,关于公布2007年各学院接收转专业学生计划的通知,https://jwch.fzu.edu.cn/info/1036/10379.htm,无附件,无附件链接,无下载次数
2007-04-29,【质量办】,重要通知：关于更新2007年度福建省精品课程建设申请表的通知,https://jwch.fzu.edu.cn/info/1040/10100.htm,无附件,无附件链接,无下载次数
2007-04-28,【质量办】,关于下发《福州大学本科教学评估材料收集、整理与编撰要求》的通知,https://jwch.fzu.edu.cn/info/1040/10099.htm,无附件,无附件链接,无下载次数
2007-04-28,【教学运行】,关于催交学院接收转专业学生计划表的通知,https://jwch.fzu.edu.cn/info/1036/10377.htm,无附件,无附件链接,无下载次数
2007-04-28,【教学运行】,关于开展福州大学第三届教学名师奖评选工作的通知,https://jwch.fzu.edu.cn/info/1036/10378.htm,无附件,无附件链接,无下载次数
2007-04-25,【实践科】,关于举办福州大学第三届数学建模竞赛暨全国大学生数学建模竞赛集训队选拔的通知,https://jwch.fzu.edu.cn/info/1039/9544.htm,无附件,无附件链接,无下载次数
2007-04-25,【教学运行】,关于召开第六次学院评估反馈会的通知,https://jwch.fzu.edu.cn/info/1036/10376.htm,无附件,无附件链接,无下载次数
2007-04-25,【实践科】,关于公布包能辉等338位同学获得奖励学分的通知,https://jwch.fzu.edu.cn/info/1039/9543.htm,无附件,无附件链接,无下载次数
2007-04-24,【教学运行】,关于“五一”放假课程调整通知,https://jwch.fzu.edu.cn/info/1036/10375.htm,无附件,无附件链接,无下载次数
2007-04-24,【质量办】,关于召开第六次学院本科教学工作水平评估专家组会议的通知,https://jwch.fzu.edu.cn/info/1040/10098.htm,无附件,无附件链接,无下载次数
2007-04-23,【教学运行】,关于做好我校2007年本、专科学生转专业工作的通知,https://jwch.fzu.edu.cn/info/1036/10374.htm,无附件,无附件链接,无下载次数
2007-04-23,【教学运行】,关于转发《教育部办公厅关于2007年度国家精品课程申报工作的通知》的紧急通知,https://jwch.fzu.edu.cn/info/1036/10413.htm,无附件,无附件链接,无下载次数
2007-04-23,【综合科】,关于申请修读“双学位、双专业、主辅修”的通知,https://jwch.fzu.edu.cn/info/1035/7695.htm,无附件,无附件链接,无下载次数
2007-04-20,【教学运行】,关于毕业班部分课程重修的通知,https://jwch.fzu.edu.cn/info/1036/10411.htm,无附件,无附件链接,无下载次数
2007-04-20,【教学运行】,关于领取CET成绩单和省计算机等级考试证书的通知,https://jwch.fzu.edu.cn/info/1036/10412.htm,无附件,无附件链接,无下载次数
2007-04-19,【教学运行】,关于《会计学原理》（二专业）上课时间更改的通知,https://jwch.fzu.edu.cn/info/1036/10410.htm,无附件,无附件链接,无下载次数
2007-04-18,【教学运行】,关于“两课实践”重修提交调查报告的通知,https://jwch.fzu.edu.cn/info/1036/10409.htm,无附件,无附件链接,无下载次数
2007-04-17,【质量办】,关于报送第六次学院本科评估电子文档材料的通知,https://jwch.fzu.edu.cn/info/1040/10097.htm,无附件,无附件链接,无下载次数
2007-04-13,【教学运行】,高等数学及大学物理期中考试安排通知,https://jwch.fzu.edu.cn/info/1036/10407.htm,无附件,无附件链接,无下载次数
2007-04-13,【教学运行】,注册中心关于参加全国大学英语四、六级监考的报名通知,https://jwch.fzu.edu.cn/info/1036/10408.htm,无附件,无附件链接,无下载次数
2007-04-10,【综合科】,2006-2007下学期双学位缴费通知,https://jwch.fzu.edu.cn/info/1035/7694.htm,无附件,无附件链接,无下载次数
2007-04-06,【教学运行】,关于领取2007年6月大学英语四、六级考试《考生信息校对单及诚信承诺书》的通知,https://jwch.fzu.edu.cn/info/1036/10406.htm,无附件,无附件链接,无下载次数
2007-04-05,【教学运行】,大学物理实验重修通知,https://jwch.fzu.edu.cn/info/1036/10405.htm,无附件,无附件链接,无下载次数
2007-04-03,【教学运行】,有关07年6月CET补拍照的有关通知,https://jwch.fzu.edu.cn/info/1036/10404.htm,无附件,无附件链接,无下载次数
2007-04-03,【教学运行】,关于2007年6月全省高校计算机等级考试报名的通知,https://jwch.fzu.edu.cn/info/1036/10403.htm,无附件,无附件链接,无下载次数
2007-04-03,【质量办】,关于召开第六次学院本科教学工作水平评估汇报会议的通知,https://jwch.fzu.edu.cn/info/1040/10096.htm,无附件,无附件链接,无下载次数
2007-04-02,【教学运行】,关于“两课实践”重修的相关事宜,https://jwch.fzu.edu.cn/info/1036/10402.htm,无附件,无附件链接,无下载次数
2007-04-02,【教研教改】,关于修订2007级培养计划的补充通知,https://jwch.fzu.edu.cn/info/1037/9656.htm,无附件,无附件链接,无下载次数
2007-04-02,【质量办】,学院评估时间调整通知,https://jwch.fzu.edu.cn/info/1040/10095.htm,无附件,无附件链接,无下载次数
2007-03-30,【教学运行】,关于重修选课未缴费最后补缴费期限的通知,https://jwch.fzu.edu.cn/info/1036/10401.htm,无附件,无附件链接,无下载次数
2007-03-29,【教学运行】,关于举办福州大学第四届程序设计竞赛暨ACM/ICPC集训队选拔赛的通知,https://jwch.fzu.edu.cn/info/1036/10400.htm,无附件,无附件链接,无下载次数
2007-03-28,【质量办】,关于召开福州大学第六次学院本科评估专家组会议通知,https://jwch.fzu.edu.cn/info/1040/10094.htm,无附件,无附件链接,无下载次数
2007-03-27,【教研教改】,关于开展2006-2007学年教学优秀奖评选工作的通知,https://jwch.fzu.edu.cn/info/1037/9655.htm,无附件,无附件链接,无下载次数
