latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
26.045692,119.24508,3.0,28800,Asia/Shanghai,GMT+8

time,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),precipitation (mm),weather_code (wmo code),cloud_cover (%),wind_speed_10m (km/h),wind_direction_10m (°),shortwave_radiation_instant (W/m²),is_day ()
2024-08-17T05:00,25.5,95,31.5,0.00,3,100,3.1,306,0.0,0
2024-08-17T06:00,25.9,93,32.2,0.00,3,100,2.2,261,10.0,1
2024-08-17T07:00,26.5,92,33.0,0.00,3,99,2.2,270,134.4,1
2024-08-17T08:00,27.4,88,34.3,0.00,3,85,0.7,360,334.1,1
2024-08-17T09:00,28.8,86,36.2,0.10,51,100,1.5,135,492.1,1
2024-08-17T10:00,29.5,83,36.9,0.20,51,100,2.5,180,605.0,1
2024-08-17T11:00,30.2,81,38.4,0.20,51,100,3.3,131,726.8,1
2024-08-17T12:00,30.9,77,38.8,0.20,51,100,4.2,121,685.5,1
2024-08-17T13:00,27.7,84,32.9,13.00,65,100,11.2,132,595.7,1
2024-08-17T14:00,26.8,91,33.1,0.70,53,100,4.7,99,145.5,1
2024-08-17T15:00,27.1,94,34.0,0.60,53,100,4.3,95,206.2,1
2024-08-17T16:00,27.5,95,35.1,0.50,53,100,1.8,101,211.5,1
2024-08-17T17:00,27.6,94,35.1,0.80,53,100,2.1,31,144.5,1
2024-08-17T18:00,26.8,95,33.9,7.50,63,100,2.6,74,33.2,1
2024-08-17T19:00,26.5,95,33.5,3.40,63,100,1.9,112,0.0,0
2024-08-17T20:00,26.6,96,33.7,0.50,53,100,1.6,207,0.0,0
2024-08-17T21:00,26.6,94,33.3,1.60,61,100,2.9,360,0.0,0
2024-08-17T22:00,26.2,96,32.7,2.00,61,100,4.3,355,0.0,0
2024-08-17T23:00,26.1,97,32.8,1.60,61,100,2.6,326,0.0,0
2024-08-18T00:00,26.0,97,32.8,0.20,51,100,1.8,349,0.0,0
2024-08-18T01:00,25.9,96,32.6,0.00,3,100,1.4,270,0.0,0
2024-08-18T02:00,25.5,98,32.0,0.00,3,100,2.5,262,0.0,0
2024-08-18T03:00,26.1,94,32.6,0.00,3,99,1.3,236,0.0,0
2024-08-18T04:00,25.5,97,31.9,0.00,2,52,2.5,278,0.0,0
2024-08-18T05:00,26.0,94,32.7,0.00,3,93,0.5,225,0.0,0
2024-08-18T06:00,26.0,94,32.6,0.00,3,100,0.8,207,10.0,1
2024-08-18T07:00,26.3,94,32.9,0.00,1,34,2.3,288,142.9,1
2024-08-18T08:00,27.2,93,34.5,0.00,1,32,0.4,360,331.9,1
2024-08-18T09:00,28.0,91,35.5,0.00,1,28,1.5,135,415.4,1
2024-08-18T10:00,29.2,83,36.4,0.00,1,28,2.3,108,605.1,1
2024-08-18T11:00,30.1,79,37.9,0.10,51,73,3.8,73,717.4,1
2024-08-18T12:00,30.6,77,37.9,0.10,51,92,6.8,72,704.7,1
2024-08-18T13:00,29.4,81,35.9,0.80,53,100,6.3,156,387.3,1
2024-08-18T14:00,29.2,82,35.9,1.10,55,82,4.3,204,499.0,1
2024-08-18T15:00,30.7,77,37.8,0.10,51,65,6.8,93,575.5,1
2024-08-18T16:00,28.5,82,33.2,11.20,65,100,14.6,142,415.7,1
2024-08-18T17:00,27.3,89,33.6,3.70,63,100,4.7,113,105.0,1
2024-08-18T18:00,27.0,92,33.6,4.50,63,100,4.1,52,42.2,1
2024-08-18T19:00,26.4,95,33.0,0.00,3,100,3.1,54,0.0,0
2024-08-18T20:00,26.4,97,33.2,0.00,3,99,3.3,77,0.0,0
2024-08-18T21:00,26.8,97,33.7,0.00,1,37,4.7,90,0.0,0
2024-08-18T22:00,26.2,98,32.9,0.00,1,46,5.1,129,0.0,0
2024-08-18T23:00,26.8,98,34.1,0.00,1,29,3.1,135,0.0,0
2024-08-19T00:00,25.9,95,32.2,0.20,51,28,4.0,117,0.0,0
2024-08-19T01:00,25.8,98,32.3,0.00,1,24,4.0,85,0.0,0
2024-08-19T02:00,25.8,98,32.4,0.10,51,43,2.9,90,0.0,0
2024-08-19T03:00,25.7,98,32.2,0.10,51,43,2.9,97,0.0,0
2024-08-19T04:00,25.6,98,32.1,0.00,3,87,2.6,124,0.0,0
2024-08-19T05:00,25.7,97,32.3,0.10,51,83,1.8,101,0.0,0
2024-08-19T06:00,25.9,96,32.4,0.00,3,96,2.3,108,7.6,1
2024-08-19T07:00,26.3,93,32.7,0.00,2,63,3.7,119,125.7,1
2024-08-19T08:00,27.0,90,33.4,0.10,51,98,3.9,124,244.1,1
2024-08-19T09:00,28.2,89,35.7,0.10,51,35,1.0,135,467.1,1
2024-08-19T10:00,29.5,86,37.8,0.30,51,46,1.8,79,670.4,1
2024-08-19T11:00,30.2,83,38.3,0.60,53,86,6.8,87,740.4,1
2024-08-19T12:00,29.5,85,36.3,1.70,61,97,8.5,126,447.1,1
2024-08-19T13:00,29.2,83,35.4,3.20,63,100,9.5,155,523.8,1
2024-08-19T14:00,30.0,81,36.4,0.20,51,100,9.2,138,459.9,1
2024-08-19T15:00,29.4,81,35.0,2.20,61,99,12.3,142,501.4,1
2024-08-19T16:00,29.2,83,36.0,1.10,55,100,4.9,144,304.6,1
2024-08-19T17:00,28.6,83,34.4,1.90,61,100,9.0,151,182.8,1
2024-08-19T18:00,28.0,88,34.3,0.10,51,100,6.6,139,41.6,1
2024-08-19T19:00,27.1,92,33.5,0.00,3,100,5.4,132,0.0,0
2024-08-19T20:00,26.8,92,32.7,0.00,3,100,8.1,122,0.0,0
2024-08-19T21:00,27.1,92,33.3,0.00,2,72,7.4,133,0.0,0
2024-08-19T22:00,26.6,93,32.8,0.00,3,99,5.6,130,0.0,0
2024-08-19T23:00,26.6,93,32.7,0.00,3,100,5.6,130,0.0,0
2024-08-20T00:00,26.4,94,32.7,0.00,3,100,4.5,119,0.0,0
2024-08-20T01:00,26.2,95,32.5,0.00,3,100,4.6,108,0.0,0
2024-08-20T02:00,26.3,95,32.5,0.00,3,100,5.4,110,0.0,0
2024-08-20T03:00,26.3,94,32.4,0.00,3,100,5.4,98,0.0,0
2024-08-20T04:00,26.3,94,32.5,0.10,51,100,5.2,102,0.0,0
2024-08-20T05:00,26.3,94,32.4,0.10,51,100,5.2,102,0.0,0
2024-08-20T06:00,26.2,95,32.4,0.00,3,100,5.5,101,5.1,1
2024-08-20T07:00,26.5,94,32.8,0.00,3,99,5.4,98,32.3,1
2024-08-20T08:00,27.3,90,33.4,0.10,51,93,6.7,144,171.2,1
2024-08-20T09:00,27.6,86,33.0,0.50,53,96,9.8,107,225.0,1
2024-08-20T10:00,27.9,88,33.4,0.30,51,89,11.8,140,335.2,1
2024-08-20T11:00,29.2,84,35.3,0.10,51,95,9.7,135,543.5,1
2024-08-20T12:00,28.3,85,33.4,0.80,53,99,13.5,164,420.7,1
2024-08-20T13:00,28.2,87,33.8,0.30,51,93,11.8,149,284.0,1
2024-08-20T14:00,29.7,81,35.5,0.20,51,95,14.2,153,608.0,1
2024-08-20T15:00,28.6,83,33.4,1.60,61,99,15.8,159,488.4,1
2024-08-20T16:00,28.4,84,33.8,0.10,51,100,12.1,143,210.0,1
2024-08-20T17:00,28.3,84,34.0,0.10,51,100,9.1,146,122.9,1
2024-08-20T18:00,28.0,86,34.1,0.00,3,100,6.4,128,29.9,1
2024-08-20T19:00,27.2,89,32.8,0.20,51,100,9.0,127,0.0,0
2024-08-20T20:00,26.9,89,32.7,0.20,51,99,7.2,143,0.0,0
2024-08-20T21:00,26.3,92,31.7,0.10,51,100,8.4,137,0.0,0
2024-08-20T22:00,25.7,95,31.5,0.20,51,100,5.4,127,0.0,0
2024-08-20T23:00,25.6,96,31.5,0.30,51,90,5.6,105,0.0,0
2024-08-21T00:00,25.3,98,31.0,3.60,63,100,6.9,96,0.0,0
2024-08-21T01:00,25.4,98,31.7,0.40,51,100,2.9,60,0.0,0
2024-08-21T02:00,25.3,98,31.7,0.00,3,100,2.8,40,0.0,0
2024-08-21T03:00,25.4,99,31.8,0.00,3,100,3.2,63,0.0,0
2024-08-21T04:00,25.4,99,31.8,0.00,3,100,3.8,107,0.0,0
2024-08-21T05:00,25.6,98,31.9,0.00,3,100,4.3,114,0.0,0
2024-08-21T06:00,25.8,96,32.1,0.00,3,100,3.7,119,5.1,1
2024-08-21T07:00,26.7,94,33.2,0.00,1,46,4.7,148,100.6,1
2024-08-21T08:00,27.8,87,34.3,0.10,51,34,4.0,185,289.8,1
2024-08-21T09:00,28.2,87,34.7,0.10,51,75,5.0,159,197.5,1
2024-08-21T10:00,29.8,81,36.7,0.10,51,100,4.6,198,582.4,1
2024-08-21T11:00,31.3,75,39.2,0.10,51,86,4.8,222,740.4,1
2024-08-21T12:00,32.5,66,38.7,0.10,51,33,10.2,212,697.4,1
2024-08-21T13:00,32.6,66,38.6,0.00,1,36,10.7,194,638.6,1
2024-08-21T14:00,32.5,67,39.4,0.10,51,46,7.0,215,627.7,1
2024-08-21T15:00,31.3,73,38.3,3.30,63,100,7.1,165,600.1,1
2024-08-21T16:00,29.2,86,36.6,6.80,63,100,3.6,90,203.0,1
2024-08-21T17:00,29.5,84,36.9,0.20,51,99,1.8,259,142.3,1
2024-08-21T18:00,28.0,87,34.4,6.50,63,100,5.2,254,56.9,1
2024-08-21T19:00,27.4,89,34.3,0.70,53,99,1.3,236,0.0,0
2024-08-21T20:00,27.6,88,34.4,0.10,51,99,1.5,225,0.0,0
2024-08-21T21:00,27.3,91,33.9,0.00,3,100,4.4,171,0.0,0
2024-08-21T22:00,26.7,95,33.4,0.00,3,100,4.1,165,0.0,0
2024-08-21T23:00,26.5,96,33.3,0.00,3,100,3.7,169,0.0,0
2024-08-22T00:00,26.1,97,32.7,0.00,3,100,3.3,167,0.0,0
2024-08-22T01:00,25.7,98,32.1,0.00,3,100,3.8,163,0.0,0
2024-08-22T02:00,25.6,98,32.0,0.00,3,99,3.7,169,0.0,0
2024-08-22T03:00,25.6,99,32.2,0.00,3,99,3.1,234,0.0,0
2024-08-22T04:00,26.0,96,32.7,0.00,3,99,2.5,270,0.0,0
2024-08-22T05:00,26.3,95,33.1,0.00,3,100,1.6,153,0.0,0
2024-08-22T06:00,25.7,95,32.1,0.10,51,100,1.9,202,7.7,1
2024-08-22T07:00,26.4,95,33.5,0.00,2,79,0.4,360,130.2,1
2024-08-22T08:00,27.5,92,34.9,0.00,2,69,1.3,146,343.0,1
2024-08-22T09:00,28.7,87,36.1,0.20,51,40,2.4,117,546.8,1
2024-08-22T10:00,29.9,82,38.4,0.40,51,90,1.0,135,720.7,1
2024-08-22T11:00,31.0,75,39.2,0.50,53,100,1.8,79,718.4,1
2024-08-22T12:00,30.9,74,37.6,5.10,63,93,4.3,85,534.1,1
2024-08-22T13:00,29.6,80,36.6,4.50,63,74,1.8,90,525.5,1
2024-08-22T14:00,30.0,74,36.2,2.90,63,83,6.2,234,586.7,1
2024-08-22T15:00,29.7,77,36.1,0.10,51,80,4.0,170,337.7,1
2024-08-22T16:00,30.1,78,36.9,0.10,51,62,3.7,151,358.5,1
2024-08-22T17:00,30.2,77,36.8,0.10,51,63,4.2,149,230.8,1
2024-08-22T18:00,29.4,82,36.4,0.50,53,52,3.0,166,59.9,1
2024-08-22T19:00,28.1,88,34.8,0.00,1,21,4.4,189,0.0,0
2024-08-22T20:00,28.1,87,34.8,0.00,0,18,3.9,202,0.0,0
2024-08-22T21:00,29.2,84,36.6,0.00,0,18,1.1,180,0.0,0
2024-08-22T22:00,28.9,86,36.5,0.00,1,31,1.0,225,0.0,0
2024-08-22T23:00,28.4,90,35.8,0.00,2,53,2.9,263,0.0,0
2024-08-23T00:00,27.7,94,35.2,0.00,2,58,3.3,276,0.0,0
2024-08-23T01:00,27.0,96,34.1,0.00,1,37,3.7,281,0.0,0
2024-08-23T02:00,27.6,95,35.2,0.00,1,39,2.5,270,0.0,0
2024-08-23T03:00,26.5,97,33.5,0.00,3,96,3.3,264,0.0,0
2024-08-23T04:00,26.2,98,33.0,0.00,3,99,3.3,221,0.0,0
2024-08-23T05:00,26.5,97,33.4,0.00,3,100,2.9,270,0.0,0
2024-08-23T06:00,26.8,95,33.9,0.00,3,98,2.0,225,5.2,1
2024-08-23T07:00,27.2,94,34.2,0.40,51,92,4.1,232,119.3,1
2024-08-23T08:00,27.9,86,34.4,1.00,55,95,3.6,180,228.4,1
2024-08-23T09:00,29.4,84,36.9,0.10,51,23,1.0,315,474.5,1
2024-08-23T10:00,30.5,78,38.7,0.10,51,19,1.8,11,718.6,1
2024-08-23T11:00,31.6,74,40.4,0.00,0,13,2.5,45,827.3,1
2024-08-23T12:00,32.2,69,40.9,0.00,1,41,2.9,90,825.0,1
2024-08-23T13:00,32.7,66,40.0,0.00,2,57,4.4,81,673.7,1
2024-08-23T14:00,31.6,70,38.7,0.10,51,96,6.6,41,663.4,1
2024-08-23T15:00,29.9,78,36.4,0.60,53,89,4.4,145,360.3,1
2024-08-23T16:00,29.6,82,36.3,1.30,61,64,5.8,22,367.5,1
2024-08-23T17:00,29.1,85,36.1,0.10,51,60,4.7,23,186.3,1
2024-08-23T18:00,28.6,87,35.7,0.00,1,22,4.3,360,51.6,1
2024-08-23T19:00,27.4,93,34.4,0.00,0,17,4.1,15,0.0,0
2024-08-23T20:00,27.1,94,33.9,0.00,1,27,4.5,14,0.0,0
2024-08-23T21:00,28.3,92,35.7,0.00,1,35,4.3,114,0.0,0
2024-08-23T22:00,27.9,93,35.1,0.00,1,28,5.1,135,0.0,0
2024-08-23T23:00,27.0,94,33.7,4.30,63,100,5.4,143,0.0,0
2024-08-24T00:00,26.6,95,33.5,0.50,53,90,2.2,180,0.0,0
2024-08-24T01:00,26.3,95,33.1,0.50,53,74,2.6,326,0.0,0
2024-08-24T02:00,26.1,96,32.8,0.10,51,100,2.5,315,0.0,0
2024-08-24T03:00,26.0,97,32.6,0.00,1,36,3.0,284,0.0,0
2024-08-24T04:00,25.8,97,32.2,0.00,3,100,3.6,323,0.0,0
2024-08-24T05:00,25.9,97,32.4,0.00,2,71,3.3,276,0.0,0
2024-08-24T06:00,25.7,98,32.1,0.00,0,3,3.8,253,7.8,1
2024-08-24T07:00,26.9,93,33.8,0.00,1,40,2.4,243,165.6,1
2024-08-24T08:00,28.0,89,35.3,0.00,3,100,0.8,207,372.6,1
2024-08-24T09:00,29.7,82,37.1,0.10,51,30,1.9,22,539.0,1
2024-08-24T10:00,30.8,77,38.8,0.00,0,14,1.8,53,684.9,1
2024-08-24T11:00,31.6,73,40.3,0.10,51,17,2.7,113,804.3,1
2024-08-24T12:00,32.2,72,41.1,0.10,51,20,5.1,135,855.3,1
2024-08-24T13:00,31.5,78,40.2,0.20,51,23,8.4,65,815.0,1
2024-08-24T14:00,31.1,80,39.7,0.20,51,6,4.1,45,649.9,1
2024-08-24T15:00,32.0,76,40.8,0.10,51,6,3.2,63,626.4,1
2024-08-24T16:00,31.8,77,39.7,0.20,51,39,3.4,122,446.5,1
2024-08-24T17:00,30.3,83,37.7,1.00,55,98,4.9,73,228.0,1
2024-08-24T18:00,26.9,90,32.5,8.00,65,95,8.9,317,51.6,1
2024-08-24T19:00,26.2,95,32.3,0.00,0,10,6.1,273,0.0,0
2024-08-24T20:00,25.7,96,31.9,0.00,0,11,4.0,280,0.0,0
2024-08-24T21:00,27.5,91,34.5,0.00,0,4,2.5,262,0.0,0
2024-08-24T22:00,27.6,90,34.9,0.00,0,7,0.7,180,0.0,0
2024-08-24T23:00,27.5,91,34.8,0.00,0,2,0.5,225,0.0,0
2024-08-25T00:00,26.2,97,32.9,0.00,1,23,3.2,333,0.0,0
2024-08-25T01:00,26.0,97,32.4,0.00,3,82,4.5,331,0.0,0
2024-08-25T02:00,27.0,94,34.1,0.00,1,28,1.9,292,0.0,0
2024-08-25T03:00,26.7,94,33.8,0.00,1,25,1.3,304,0.0,0
2024-08-25T04:00,25.5,98,31.9,0.00,2,51,3.6,315,0.0,0
2024-08-25T05:00,25.7,96,32.0,0.00,1,34,3.6,315,0.0,0
2024-08-25T06:00,26.3,95,32.7,0.00,2,51,3.6,323,5.2,1
2024-08-25T07:00,26.9,92,33.0,0.00,3,100,6.3,336,97.1,1
2024-08-25T08:00,27.8,88,34.5,0.10,51,17,3.7,349,305.9,1
2024-08-25T09:00,29.0,81,35.8,0.00,0,14,2.4,117,556.4,1
2024-08-25T10:00,30.1,76,37.2,0.00,0,7,4.3,132,711.1,1
2024-08-25T11:00,31.1,71,38.9,0.00,0,6,4.4,125,828.3,1
2024-08-25T12:00,31.9,68,39.7,0.00,0,5,5.0,111,838.0,1
2024-08-25T13:00,32.8,64,40.5,0.00,0,4,6.6,112,840.3,1
2024-08-25T14:00,33.1,61,39.6,0.00,1,26,8.9,104,716.1,1
2024-08-25T15:00,32.0,65,37.3,0.30,51,39,9.0,106,528.0,1
2024-08-25T16:00,31.0,70,36.4,0.10,51,39,8.5,118,399.9,1
2024-08-25T17:00,29.9,76,36.2,0.00,1,22,5.2,155,169.4,1
2024-08-25T18:00,29.2,84,36.5,0.00,1,46,2.4,63,52.5,1
2024-08-25T19:00,29.2,80,35.9,0.00,1,37,1.8,37,0.0,0
2024-08-25T20:00,28.9,82,35.5,0.00,1,31,2.9,90,0.0,0
2024-08-25T21:00,27.4,94,34.4,0.00,0,2,5.2,115,0.0,0
2024-08-25T22:00,26.7,96,33.5,0.00,0,3,5.2,74,0.0,0
2024-08-25T23:00,27.0,96,34.2,0.00,0,13,3.3,77,0.0,0
2024-08-26T00:00,26.6,98,34.0,0.00,0,13,1.8,79,0.0,0
2024-08-26T01:00,25.8,99,32.6,0.00,1,30,3.1,69,0.0,0
2024-08-26T02:00,25.7,100,32.6,0.00,3,100,1.9,22,0.0,0
2024-08-26T03:00,25.7,99,32.5,0.00,3,100,2.5,360,0.0,0
2024-08-26T04:00,25.8,97,32.4,0.00,3,100,3.2,333,0.0,0
2024-08-26T05:00,25.8,96,32.3,0.00,3,100,2.2,360,0.0,0
2024-08-26T06:00,25.7,96,32.0,0.00,3,99,3.3,6,5.3,1
2024-08-26T07:00,26.3,93,32.6,0.00,1,49,3.9,338,122.2,1
2024-08-26T08:00,27.6,86,33.7,0.00,1,34,4.1,315,328.9,1
2024-08-26T09:00,28.9,81,35.6,0.00,0,12,2.2,360,557.7,1
2024-08-26T10:00,30.0,75,37.4,0.00,0,15,1.5,45,723.1,1
2024-08-26T11:00,30.8,72,38.6,0.00,0,16,3.6,90,812.6,1
2024-08-26T12:00,31.4,69,39.2,0.00,0,4,6.8,115,894.6,1
2024-08-26T13:00,31.9,67,39.9,0.00,0,7,6.3,114,866.6,1
2024-08-26T14:00,32.7,63,40.4,0.00,0,7,5.1,98,775.6,1
2024-08-26T15:00,32.9,63,39.9,0.00,0,7,4.4,99,635.7,1
2024-08-26T16:00,32.9,63,38.8,0.00,0,6,5.2,106,462.5,1
2024-08-26T17:00,32.2,67,38.3,0.00,0,7,5.9,133,253.7,1
2024-08-26T18:00,30.0,80,36.2,0.00,0,4,9.2,154,60.0,1
2024-08-26T19:00,28.4,87,35.2,0.00,0,2,5.2,146,0.0,0
2024-08-26T20:00,27.5,92,34.5,0.00,0,1,4.3,114,0.0,0
2024-08-26T21:00,28.3,90,35.7,0.00,0,1,3.4,122,0.0,0
2024-08-26T22:00,27.9,92,35.1,0.00,0,1,3.6,135,0.0,0
2024-08-26T23:00,28.5,88,36.1,0.00,1,25,1.1,162,0.0,0
2024-08-27T00:00,28.2,91,35.7,0.00,1,31,2.3,231,0.0,0
2024-08-27T01:00,27.9,93,35.7,0.00,0,19,1.3,236,0.0,0
2024-08-27T02:00,27.6,96,35.4,0.00,0,10,1.8,259,0.0,0
2024-08-27T03:00,27.1,99,35.1,0.00,0,18,1.1,252,0.0,0
2024-08-27T04:00,26.4,100,33.7,0.00,3,100,2.5,262,0.0,0
2024-08-27T05:00,25.8,100,32.6,0.00,1,32,3.3,276,0.0,0
2024-08-27T06:00,26.0,100,33.0,0.00,1,38,2.5,270,8.0,1
2024-08-27T07:00,27.2,97,34.8,0.00,1,27,2.8,310,155.8,1
2024-08-27T08:00,29.0,86,36.5,0.00,1,47,2.3,321,382.3,1
2024-08-27T09:00,30.7,82,39.0,0.00,3,99,0.4,90,594.7,1
2024-08-27T10:00,32.2,78,41.5,0.00,3,100,2.5,135,754.7,1
2024-08-27T11:00,33.5,74,43.9,0.10,51,100,2.6,74,864.9,1
2024-08-27T12:00,34.2,71,44.8,0.00,3,100,3.3,41,889.4,1
2024-08-27T13:00,33.7,71,43.8,0.00,3,100,2.6,106,809.5,1
2024-08-27T14:00,34.1,70,41.9,0.00,3,100,9.4,137,612.3,1
2024-08-27T15:00,32.8,73,40.0,0.40,51,100,9.3,152,527.3,1
2024-08-27T16:00,32.8,72,39.9,0.00,3,99,7.6,155,330.9,1
2024-08-27T17:00,32.9,73,40.6,0.00,3,100,5.1,172,200.5,1
2024-08-27T18:00,32.1,81,41.0,0.00,3,100,3.1,69,43.1,1
2024-08-27T19:00,32.2,76,40.4,0.00,3,100,2.1,149,0.0,0
2024-08-27T20:00,31.3,82,39.8,0.00,3,100,1.9,202,0.0,0
2024-08-27T21:00,30.4,93,39.6,0.00,3,91,3.3,131,0.0,0
2024-08-27T22:00,30.8,90,40.0,0.00,3,100,2.7,157,0.0,0
2024-08-27T23:00,29.8,94,38.8,0.00,3,100,2.7,203,0.0,0
2024-08-28T00:00,29.8,96,39.5,0.00,3,100,0.8,153,0.0,0
2024-08-28T01:00,29.3,99,38.9,0.00,3,100,2.0,135,0.0,0
2024-08-28T02:00,29.1,100,38.5,0.00,3,98,2.2,171,0.0,0
2024-08-28T03:00,27.8,94,35.1,2.60,63,99,4.4,145,0.0,0
2024-08-28T04:00,28.0,95,35.8,0.00,3,89,3.2,207,0.0,0
2024-08-28T05:00,28.5,93,36.6,0.00,3,98,1.3,146,0.0,0
2024-08-28T06:00,28.3,95,36.3,0.00,3,99,2.9,60,5.4,1
2024-08-28T07:00,28.7,91,36.5,0.10,51,94,3.4,108,143.0,1
2024-08-28T08:00,29.6,88,37.6,0.40,51,100,3.3,131,362.4,1
2024-08-28T09:00,30.8,84,39.1,0.20,51,69,2.6,124,486.7,1
2024-08-28T10:00,31.1,84,39.2,0.60,53,92,6.0,115,553.3,1
2024-08-28T11:00,29.7,87,38.1,1.20,55,100,3.2,117,644.0,1
2024-08-28T12:00,31.3,78,39.3,0.10,51,100,1.6,333,512.5,1
2024-08-28T13:00,31.4,79,39.7,0.20,51,100,2.4,63,593.5,1
2024-08-28T14:00,30.0,84,38.1,2.70,63,100,0.5,45,341.1,1
2024-08-28T15:00,27.7,93,34.7,12.40,65,100,5.9,169,231.3,1
2024-08-28T16:00,27.0,93,33.9,4.10,63,100,3.6,264,60.3,1
2024-08-28T17:00,27.2,93,34.2,0.50,53,100,3.3,354,74.6,1
2024-08-28T18:00,26.9,94,33.6,1.60,61,100,4.2,329,29.1,1
2024-08-28T19:00,26.7,95,33.7,0.10,51,99,2.1,301,0.0,0
2024-08-28T20:00,26.7,95,33.7,0.00,3,100,2.3,321,0.0,0
2024-08-28T21:00,28.0,82,34.2,0.10,51,96,2.3,321,0.0,0
2024-08-28T22:00,27.8,84,34.2,0.20,51,77,1.9,338,0.0,0
2024-08-28T23:00,27.0,93,33.9,0.70,53,58,2.9,330,0.0,0
2024-08-29T00:00,27.9,82,34.1,0.10,51,24,2.2,270,0.0,0
2024-08-29T01:00,27.5,85,33.7,0.20,51,30,2.5,262,0.0,0
2024-08-29T02:00,26.5,93,32.8,0.00,1,33,3.8,311,0.0,0
2024-08-29T03:00,26.5,93,32.8,0.00,3,94,3.5,336,0.0,0
2024-08-29T04:00,27.1,87,33.4,0.00,3,87,2.1,329,0.0,0
2024-08-29T05:00,27.1,85,33.1,0.00,3,98,3.0,346,0.0,0
2024-08-29T06:00,26.5,93,33.2,0.50,53,100,2.3,108,2.7,1
2024-08-29T07:00,26.9,87,33.1,0.10,51,100,2.2,81,93.5,1
2024-08-29T08:00,27.2,87,33.5,0.00,3,99,2.4,333,183.9,1
2024-08-29T09:00,28.8,81,35.5,0.00,3,97,1.6,297,499.5,1
2024-08-29T10:00,29.7,80,37.0,0.00,1,35,0.4,180,600.2,1
2024-08-29T11:00,30.6,78,39.0,0.00,0,9,2.1,149,741.3,1
2024-08-29T12:00,31.4,74,40.0,0.00,0,9,3.6,174,816.3,1
2024-08-29T13:00,31.5,73,40.4,0.00,3,100,1.1,162,768.0,1
2024-08-29T14:00,31.6,73,38.4,2.20,61,96,9.4,86,612.8,1
2024-08-29T15:00,29.3,82,35.9,1.40,61,98,5.1,184,340.8,1
2024-08-29T16:00,29.5,82,36.0,0.10,51,100,6.0,213,286.0,1
2024-08-29T17:00,29.1,82,36.1,0.10,51,100,1.4,270,150.9,1
2024-08-29T18:00,27.7,86,33.6,0.90,53,100,7.0,291,31.7,1
2024-08-29T19:00,27.2,91,34.0,0.10,51,80,2.6,304,0.0,0
2024-08-29T20:00,27.8,84,34.1,0.00,2,64,2.3,309,0.0,0
2024-08-29T21:00,26.9,93,33.7,0.00,3,81,2.9,330,0.0,0
2024-08-29T22:00,26.5,95,33.0,0.00,2,72,4.4,325,0.0,0
2024-08-29T23:00,26.5,93,32.9,0.00,2,69,4.0,297,0.0,0
2024-08-30T00:00,26.4,92,32.5,0.00,1,46,4.1,285,0.0,0
2024-08-30T01:00,27.2,89,33.7,0.00,1,33,2.9,300,0.0,0
2024-08-30T02:00,25.7,96,31.8,0.00,1,41,4.4,261,0.0,0
2024-08-30T03:00,25.8,94,31.9,0.10,51,32,3.8,287,0.0,0
2024-08-30T04:00,25.4,97,31.5,0.00,1,34,4.4,305,0.0,0
2024-08-30T05:00,25.1,97,30.9,0.00,0,19,4.9,287,0.0,0
2024-08-30T06:00,25.2,97,31.2,0.00,1,20,3.7,299,5.5,1
2024-08-30T07:00,26.5,95,33.2,0.00,0,17,2.4,297,159.2,1
2024-08-30T08:00,27.6,90,34.8,0.00,0,12,1.8,307,359.1,1
2024-08-30T09:00,29.5,83,37.1,0.00,1,38,0.8,27,574.4,1
2024-08-30T10:00,30.5,77,38.0,0.10,51,13,2.1,59,649.2,1
2024-08-30T11:00,31.2,74,39.4,0.10,51,15,2.9,97,750.7,1
2024-08-30T12:00,32.0,72,41.1,0.00,0,13,3.6,127,864.8,1
2024-08-30T13:00,32.7,69,41.7,0.00,0,14,4.2,110,851.2,1
2024-08-30T14:00,33.3,66,41.7,0.00,0,11,5.4,98,774.5,1
2024-08-30T15:00,33.5,63,40.2,0.00,2,63,8.1,122,611.5,1
2024-08-30T16:00,33.1,64,38.8,0.00,1,36,8.5,126,434.0,1
2024-08-30T17:00,31.7,74,38.0,0.00,0,16,10.0,120,211.1,1
2024-08-30T18:00,30.3,81,37.0,0.00,0,17,7.9,120,43.9,1
2024-08-30T19:00,28.9,88,36.1,0.00,1,25,5.8,83,0.0,0
2024-08-30T20:00,28.2,93,35.7,0.00,0,15,4.0,95,0.0,0
2024-08-30T21:00,28.5,95,36.5,0.00,1,27,4.4,99,0.0,0
2024-08-30T22:00,28.1,93,35.6,0.20,51,49,3.7,101,0.0,0
2024-08-30T23:00,27.9,94,35.6,0.00,1,42,2.7,113,0.0,0
2024-08-31T00:00,27.7,89,34.8,0.70,53,71,1.4,180,0.0,0
2024-08-31T01:00,26.8,95,33.7,0.60,53,62,3.4,342,0.0,0
2024-08-31T02:00,26.5,95,33.2,0.00,1,37,3.4,328,0.0,0
2024-08-31T03:00,26.1,98,32.9,0.00,1,23,3.1,315,0.0,0
2024-08-31T04:00,25.8,99,32.4,0.00,1,23,3.3,311,0.0,0
2024-08-31T05:00,26.0,99,32.9,0.00,1,22,2.8,320,0.0,0
