notifier,title,date,url,attachment_cnt,file_title,download_times,file_url
教学运行,关于2022-2023学年第二学期《毛泽东思想和中国特色社会主义理论体系概论》课程期末考试安排的通知,2023-05-26,https://jwch.fzu.edu.cn/../info/1036/12797.htm,1,['2202 毛泽东思想概论 随堂考安排.xlsx'],['1173'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=12991684']
教学运行,关于2022-2023学年第二学期《马克思主义基本原理》课程期末考试安排的通知,2023-05-26,https://jwch.fzu.edu.cn/../info/1036/12796.htm,1,['2202 马克思主义基本原理 随堂考安排.xlsx'],['1572'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=12991629']
教学运行,关于2022-2023学年第二学期《高等数学A（中）、B（下）、C（下）》课程期末考试安排的通知,2023-05-26,https://jwch.fzu.edu.cn/../info/1036/12794.htm,2,"['2202高等数学A(中）、C（下）期末考试安排 6.11上午第二场.xlsx', '2202高等数学B（下）期末考试安排 6.11上午第一场.xlsx']","['1185', '1078']","['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=12991589', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=12991590']"
教学运行,关于2022-2023学年第二学期《线性代数》、《线性代数与解析几何》课程期末考试安排的通知,2023-05-24,https://jwch.fzu.edu.cn/../info/1036/12783.htm,1,['2202线性代数期末考试6.4下午.xlsx'],['1240'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=12991045']
教研教改,福州大学关于开展第七届远志创业实验班招生工作的通知,2023-05-22,https://jwch.fzu.edu.cn/../info/1037/12779.htm,2,"['附件1：福州大学第七届远志创业实验班招生简章.docx', '附件2：远志创业实验班修读申请表.docx']","['1392', '1062']","['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=12990686', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=12990685']"
质量办,关于举办福州大学第四十二场“教学有道”研讨活动的通知,2023-05-22,https://jwch.fzu.edu.cn/../info/1040/12778.htm,0,['无'],[0],['无']
综合科,关于2022-2023学年第二学期再次开放本科生学生证和火车票优惠卡补办及火车票优惠卡更改区间的通知,2023-05-22,https://jwch.fzu.edu.cn/../info/1035/12776.htm,0,['无'],[0],['无']
实践科,关于做好第二十七期、二十八期本科生科研训练计划项目结题工作的通知,2023-05-18,https://jwch.fzu.edu.cn/../info/1039/12775.htm,1,['srtp项目结题附件.zip'],['2819'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=12989484']
实践科,关于做好国家、省级大学生创新创业训练计划项目结题工作的通知,2023-05-18,https://jwch.fzu.edu.cn/../info/1039/12774.htm,1,['国创省创结题附件.zip'],['1668'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=12989479']
教材中心,关于做好2023-2024学年第一学期教材选用及征订工作的通知,2023-05-18,https://jwch.fzu.edu.cn/../info/1042/12773.htm,2,"['附件1：教育部公示马工程重点教材目录-115种-.xlsx', '附件2：全国大中专教学用书目录(2023秋).xlsx']","['1598', '1492']","['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=12989267', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=12989268']"
