时间,温度(2m)(°C),相对湿度(2m)(%),风速(10m)(m/s),体感温度(°C),降水量(mm),天气代码,云量(%),风速(10m)(m/s),风向(10m)(°),短波辐射(W/m²),白天/夜晚
2024-03-14T18:00,15.2,96,2.9,16.3,0.1,51,100,2.9,263,4.1,白天
2024-03-14T19:00,14.6,94,3.9,15.3,0.0,3,100,3.9,236,0.0,夜晚
2024-03-14T20:00,14.5,97,3.6,15.3,0.0,3,100,3.6,225,0.0,夜晚
2024-03-14T21:00,14.7,93,2.3,15.5,0.5,53,100,2.3,309,0.0,夜晚
2024-03-14T22:00,14.6,93,2.3,15.4,0.2,51,100,2.3,252,0.0,夜晚
2024-03-14T23:00,14.5,93,2.1,15.3,0.7,53,100,2.1,211,0.0,夜晚
2024-03-15T00:00,14.5,93,2.3,15.2,0.8,53,100,2.3,252,0.0,夜晚
2024-03-15T01:00,14.0,96,2.3,14.8,2.8,63,100,2.3,162,0.0,夜晚
2024-03-15T02:00,14.4,92,2.1,15.1,1.0,55,100,2.1,211,0.0,夜晚
2024-03-15T03:00,14.3,92,0.8,15.2,1.3,61,100,0.8,153,0.0,夜晚
2024-03-15T04:00,14.2,92,1.0,15.0,2.0,61,96,1.0,315,0.0,夜晚
2024-03-15T05:00,14.1,93,1.1,14.9,0.4,51,89,1.1,162,0.0,夜晚
2024-03-15T06:00,13.0,98,4.2,13.3,0.3,51,100,4.2,160,0.0,夜晚
2024-03-15T07:00,13.7,97,1.4,14.5,0.2,51,100,1.4,360,21.8,白天
2024-03-15T08:00,14.3,94,2.6,15.0,0.1,51,100,2.6,214,72.0,白天
2024-03-15T09:00,14.6,92,2.0,15.4,0.7,53,100,2.0,225,81.0,白天
2024-03-15T10:00,15.2,90,2.9,16.0,0.2,51,100,2.9,180,149.6,白天
2024-03-15T11:00,16.6,85,4.8,17.3,0.0,3,99,4.8,153,304.6,白天
2024-03-15T12:00,18.3,78,4.1,19.2,0.0,3,100,4.1,105,471.7,白天
2024-03-15T13:00,19.2,75,4.4,20.1,0.1,51,100,4.4,99,465.3,白天
2024-03-15T14:00,19.1,75,4.7,20.0,0.0,3,100,4.7,122,242.4,白天
2024-03-15T15:00,19.2,75,4.8,20.1,0.0,3,100,4.8,132,208.4,白天
2024-03-15T16:00,19.4,74,5.4,20.2,0.0,3,100,5.4,132,159.0,白天
2024-03-15T17:00,19.1,76,7.6,19.6,0.0,3,100,7.6,155,85.7,白天
2024-03-15T18:00,17.8,81,8.0,18.2,0.0,3,100,8.0,153,10.4,白天
2024-03-15T19:00,16.0,88,6.4,16.3,0.0,3,100,6.4,153,0.0,夜晚
2024-03-15T20:00,15.4,89,5.2,15.9,0.1,51,100,5.2,164,0.0,夜晚
2024-03-15T21:00,15.1,90,5.5,15.5,0.3,51,97,5.5,157,0.0,夜晚
2024-03-15T22:00,14.5,93,3.3,15.2,0.3,51,99,3.3,167,0.0,夜晚
2024-03-15T23:00,14.5,92,3.4,15.1,0.5,53,100,3.4,198,0.0,夜晚
2024-03-16T00:00,14.5,93,2.3,15.3,0.0,3,99,2.3,231,0.0,夜晚
2024-03-16T01:00,14.4,95,2.0,15.3,0.0,3,99,2.0,225,0.0,夜晚
2024-03-16T02:00,14.3,97,1.9,15.2,0.1,51,100,1.9,202,0.0,夜晚
2024-03-16T03:00,14.1,97,2.7,14.9,0.1,51,100,2.7,203,0.0,夜晚
2024-03-16T04:00,14.2,97,2.2,15.1,0.5,53,100,2.2,171,0.0,夜晚
2024-03-16T05:00,14.1,98,2.2,15.0,0.5,53,100,2.2,171,0.0,夜晚
2024-03-16T06:00,14.4,95,1.3,15.4,0.9,53,100,1.3,146,0.0,夜晚
2024-03-16T07:00,14.4,96,0.8,15.5,0.2,51,99,0.8,117,15.2,白天
2024-03-16T08:00,15.2,93,1.3,16.3,0.0,1,31,1.3,146,141.9,白天
2024-03-16T09:00,16.0,90,1.1,17.3,0.0,3,99,1.1,360,147.4,白天
2024-03-16T10:00,17.2,87,2.0,18.6,0.1,51,100,2.0,135,307.9,白天
2024-03-16T11:00,19.2,80,1.3,21.0,1.1,55,100,1.3,124,567.8,白天
2024-03-16T12:00,19.0,84,3.3,20.7,0.8,53,94,3.3,139,296.4,白天
2024-03-16T13:00,19.4,85,5.2,21.0,0.3,51,82,5.2,115,361.9,白天
2024-03-16T14:00,20.1,84,7.9,21.5,0.0,2,70,7.9,66,420.4,白天
2024-03-16T15:00,20.9,83,7.5,22.7,0.1,51,61,7.5,35,417.8,白天
2024-03-16T16:00,21.4,81,3.6,23.9,0.0,2,70,3.6,37,278.8,白天
2024-03-16T17:00,21.2,83,1.5,24.0,0.0,3,83,1.5,104,96.5,白天
2024-03-16T18:00,19.9,93,4.1,22.6,0.1,51,57,4.1,45,10.8,白天
2024-03-16T19:00,18.2,95,5.9,20.0,0.0,2,50,5.9,79,0.0,夜晚
2024-03-16T20:00,17.5,97,5.1,19.2,0.0,1,39,5.1,82,0.0,夜晚
2024-03-16T21:00,17.8,96,2.8,20.0,0.0,2,75,2.8,40,0.0,夜晚
2024-03-16T22:00,17.6,97,2.7,19.7,0.0,3,100,2.7,23,0.0,夜晚
2024-03-16T23:00,16.2,99,3.7,17.8,0.0,3,100,3.7,349,0.0,夜晚
2024-03-17T00:00,16.2,100,3.1,17.9,0.0,3,100,3.1,339,0.0,夜晚
2024-03-17T01:00,16.4,99,2.0,18.3,0.0,3,100,2.0,315,0.0,夜晚
2024-03-17T02:00,16.5,99,1.8,18.5,0.0,3,100,1.8,307,0.0,夜晚
2024-03-17T03:00,16.5,98,2.6,18.4,0.0,3,100,2.6,304,0.0,夜晚
2024-03-17T04:00,16.5,99,2.4,18.3,0.0,3,100,2.4,297,0.0,夜晚
2024-03-17T05:00,16.5,99,1.8,18.4,0.0,3,100,1.8,281,0.0,夜晚
2024-03-17T06:00,16.4,99,1.8,18.3,0.0,3,100,1.8,281,0.0,夜晚
2024-03-17T07:00,16.6,100,2.5,18.6,0.0,3,100,2.5,278,28.2,白天
2024-03-17T08:00,17.5,96,2.2,19.7,0.0,3,100,2.2,270,140.0,白天
2024-03-17T09:00,19.4,91,2.1,22.1,0.0,3,100,2.1,301,312.2,白天
2024-03-17T10:00,21.5,85,1.9,24.5,0.0,3,100,1.9,292,497.0,白天
2024-03-17T11:00,23.3,79,2.0,26.8,0.0,2,63,2.0,135,608.8,白天
2024-03-17T12:00,24.8,75,3.6,29.1,0.0,2,74,3.6,96,712.8,白天
2024-03-17T13:00,25.6,73,3.1,30.5,0.0,3,89,3.1,111,739.5,白天
2024-03-17T14:00,26.3,69,5.2,30.4,0.0,1,37,5.2,106,655.3,白天
2024-03-17T15:00,24.7,76,14.3,26.6,0.1,51,34,14.3,133,430.5,白天
2024-03-17T16:00,23.6,80,12.8,25.6,0.1,51,28,12.8,122,352.7,白天
2024-03-17T17:00,21.8,82,11.3,23.4,0.0,3,100,11.3,97,130.9,白天
2024-03-17T18:00,19.8,86,10.9,20.9,0.1,51,100,10.9,124,8.2,白天
2024-03-17T19:00,18.3,89,10.0,19.1,0.2,51,100,10.0,128,0.0,夜晚
2024-03-17T20:00,17.4,91,7.7,18.4,0.6,53,100,7.7,131,0.0,夜晚
2024-03-17T21:00,15.6,92,6.6,16.0,0.4,51,100,6.6,103,0.0,夜晚
2024-03-17T22:00,15.1,93,4.6,15.7,0.2,51,100,4.6,162,0.0,夜晚
2024-03-17T23:00,14.7,89,4.2,15.1,0.1,51,100,4.2,160,0.0,夜晚
2024-03-18T00:00,14.5,89,3.3,14.9,0.0,3,100,3.3,167,0.0,夜晚
2024-03-18T01:00,14.4,88,2.6,14.8,0.0,3,100,2.6,164,0.0,夜晚
2024-03-18T02:00,14.2,87,2.2,14.5,0.0,3,100,2.2,171,0.0,夜晚
2024-03-18T03:00,14.0,87,2.2,14.3,0.0,3,100,2.2,189,0.0,夜晚
2024-03-18T04:00,13.9,86,3.9,13.8,0.0,3,100,3.9,158,0.0,夜晚
2024-03-18T05:00,13.7,83,4.3,13.3,0.0,3,95,4.3,156,0.0,夜晚
2024-03-18T06:00,13.4,81,3.6,12.9,0.0,3,97,3.6,143,0.0,夜晚
2024-03-18T07:00,13.2,79,3.9,12.5,0.0,3,87,3.9,124,36.8,白天
2024-03-18T08:00,13.4,72,3.9,12.5,0.0,3,83,3.9,124,147.7,白天
2024-03-18T09:00,13.2,63,5.9,11.4,0.0,3,98,5.9,76,123.3,白天
2024-03-18T10:00,14.0,57,5.5,12.1,0.0,3,97,5.5,67,277.6,白天
2024-03-18T11:00,15.0,52,5.6,13.0,0.0,3,98,5.6,75,460.6,白天
2024-03-18T12:00,15.7,49,5.4,13.8,0.0,3,97,5.4,98,471.4,白天
2024-03-18T13:00,16.5,49,6.5,14.7,0.0,3,90,6.5,109,578.2,白天
2024-03-18T14:00,17.2,49,7.6,16.2,0.0,1,42,7.6,115,670.4,白天
2024-03-18T15:00,17.2,50,9.2,15.4,0.0,1,27,9.2,116,558.8,白天
2024-03-18T16:00,16.6,53,11.4,14.1,0.0,0,17,11.4,118,390.6,白天
2024-03-18T17:00,15.2,56,12.4,12.6,0.0,0,5,12.4,126,184.6,白天
2024-03-18T18:00,13.7,62,7.9,11.7,0.0,0,11,7.9,137,19.6,白天
2024-03-18T19:00,12.5,69,5.8,10.9,0.0,0,10,5.8,150,0.0,夜晚
2024-03-18T20:00,11.8,75,4.5,10.6,0.0,0,18,4.5,151,0.0,夜晚
2024-03-18T21:00,12.3,71,4.9,10.8,0.0,3,93,4.9,126,0.0,夜晚
2024-03-18T22:00,12.5,70,3.8,11.2,0.0,3,100,3.8,107,0.0,夜晚
2024-03-18T23:00,12.6,69,2.1,11.6,0.0,3,100,2.1,59,0.0,夜晚
2024-03-19T00:00,12.6,69,5.9,11.0,0.0,3,99,5.9,169,0.0,夜晚
2024-03-19T01:00,12.4,71,1.8,11.5,0.0,3,100,1.8,191,0.0,夜晚
2024-03-19T02:00,12.3,72,1.4,11.4,0.2,51,81,1.4,180,0.0,夜晚
2024-03-19T03:00,12.0,77,1.6,11.3,0.0,1,32,1.6,117,0.0,夜晚
2024-03-19T04:00,11.2,81,3.6,10.2,0.0,3,82,3.6,96,0.0,夜晚
2024-03-19T05:00,11.1,85,3.3,10.3,0.0,3,85,3.3,96,0.0,夜晚
2024-03-19T06:00,11.5,79,2.6,10.6,0.0,3,99,2.6,106,0.0,夜晚
2024-03-19T07:00,11.7,79,4.2,10.6,0.0,2,76,4.2,110,45.3,白天
2024-03-19T08:00,12.6,77,4.7,11.6,0.0,3,86,4.7,94,175.7,白天
2024-03-19T09:00,13.4,79,3.8,12.8,0.0,3,99,3.8,107,200.1,白天
2024-03-19T10:00,14.8,76,3.1,14.5,0.0,3,100,3.1,111,392.4,白天
2024-03-19T11:00,15.7,76,2.3,15.8,0.0,3,99,2.3,198,405.5,白天
2024-03-19T12:00,16.7,72,4.1,16.7,0.0,3,100,4.1,232,417.3,白天
2024-03-19T13:00,18.4,65,5.1,18.3,0.0,1,43,5.1,188,559.4,白天
2024-03-19T14:00,19.7,61,7.7,19.6,0.0,2,65,7.7,143,584.3,白天
2024-03-19T15:00,19.5,63,14.2,18.7,0.0,2,55,14.2,126,585.1,白天
2024-03-19T16:00,17.7,71,17.3,15.9,0.0,0,14,17.3,107,400.0,白天
2024-03-19T17:00,16.3,73,10.4,15.3,0.0,1,28,10.4,92,199.2,白天
2024-03-19T18:00,14.7,80,4.1,14.6,0.0,0,15,4.1,128,21.6,白天
2024-03-19T19:00,12.9,85,6.1,12.2,0.0,0,19,6.1,152,0.0,夜晚
2024-03-19T20:00,12.1,87,6.0,11.3,0.0,1,23,6.0,155,0.0,夜晚
2024-03-19T21:00,13.1,86,3.6,12.9,0.0,1,26,3.6,143,0.0,夜晚
2024-03-19T22:00,13.1,86,2.7,13.0,0.0,2,78,2.7,203,0.0,夜晚
2024-03-19T23:00,12.9,88,2.9,12.8,0.0,0,14,2.9,263,0.0,夜晚
2024-03-20T00:00,11.4,93,4.9,10.9,0.0,0,1,4.9,287,0.0,夜晚
2024-03-20T01:00,9.7,98,6.8,8.6,0.0,0,0,6.8,288,0.0,夜晚
2024-03-20T02:00,10.7,99,5.2,10.1,0.0,0,2,5.2,286,0.0,夜晚
2024-03-20T03:00,10.6,100,4.3,10.2,0.0,3,98,4.3,294,0.0,夜晚
2024-03-20T04:00,9.0,100,4.8,8.1,0.0,3,99,4.8,312,0.0,夜晚
2024-03-20T05:00,9.3,100,3.1,8.7,0.0,3,100,3.1,306,0.0,夜晚
2024-03-20T06:00,9.5,100,4.0,8.8,0.0,3,100,4.0,297,0.0,夜晚
2024-03-20T07:00,9.8,99,4.8,9.0,0.0,3,100,4.8,297,56.0,白天
2024-03-20T08:00,11.2,92,4.2,10.6,0.0,2,63,4.2,301,215.8,白天
2024-03-20T09:00,13.8,81,2.9,13.6,0.0,0,15,2.9,210,436.2,白天
2024-03-20T10:00,15.9,64,7.9,14.9,0.0,0,11,7.9,93,673.8,白天
2024-03-20T11:00,17.3,55,11.8,16.2,0.0,2,72,11.8,78,773.8,白天
2024-03-20T12:00,17.7,53,11.9,16.6,0.0,1,32,11.9,92,755.1,白天
2024-03-20T13:00,18.1,54,13.9,17.3,0.0,2,57,13.9,100,828.7,白天
2024-03-20T14:00,18.0,53,15.1,16.7,0.0,0,18,15.1,102,764.2,白天
2024-03-20T15:00,17.5,52,15.3,15.4,0.0,1,28,15.3,105,627.6,白天
2024-03-20T16:00,16.7,53,13.8,14.0,0.0,0,1,13.8,105,427.0,白天
2024-03-20T17:00,15.5,53,9.4,13.2,0.0,1,28,9.4,108,211.0,白天
2024-03-20T18:00,13.1,70,5.9,11.6,0.0,1,43,5.9,133,23.6,白天
2024-03-20T19:00,14.1,49,3.8,12.1,0.0,3,89,3.8,107,0.0,夜晚
2024-03-20T20:00,13.7,47,0.5,12.0,0.0,3,93,0.5,315,0.0,夜晚
2024-03-20T21:00,13.3,64,2.0,12.1,0.0,3,95,2.0,45,0.0,夜晚
2024-03-20T22:00,11.1,79,4.8,9.8,0.0,3,86,4.8,347,0.0,夜晚
2024-03-20T23:00,11.7,83,4.4,10.8,0.0,3,97,4.4,325,0.0,夜晚
2024-03-21T00:00,11.2,85,3.2,10.5,0.0,3,100,3.2,333,0.0,夜晚
2024-03-21T01:00,10.7,89,3.1,10.0,0.0,3,90,3.1,324,0.0,夜晚
2024-03-21T02:00,10.4,88,4.5,9.3,0.0,3,80,4.5,299,0.0,夜晚
2024-03-21T03:00,9.1,88,5.9,7.5,0.0,0,3,5.9,308,0.0,夜晚
2024-03-21T04:00,9.6,84,5.0,8.1,0.0,0,0,5.0,300,0.0,夜晚
2024-03-21T05:00,9.3,82,4.3,7.8,0.0,0,0,4.3,294,0.0,夜晚
2024-03-21T06:00,9.1,81,4.7,7.5,0.0,0,0,4.7,302,0.0,夜晚
2024-03-21T07:00,9.2,82,3.1,7.8,0.0,0,0,3.1,291,88.2,白天
2024-03-21T08:00,12.0,70,3.3,10.7,0.0,0,0,3.3,264,300.1,白天
2024-03-21T09:00,14.7,49,2.2,13.0,0.0,1,49,2.2,279,511.2,白天
2024-03-21T10:00,16.4,43,1.5,14.9,0.0,3,99,1.5,225,642.4,白天
2024-03-21T11:00,16.7,46,3.3,15.0,0.0,2,76,3.3,167,454.8,白天
2024-03-21T12:00,18.3,46,5.5,18.2,0.0,0,4,5.5,148,813.9,白天
2024-03-21T13:00,19.2,44,7.7,19.2,0.0,2,65,7.7,131,861.1,白天
2024-03-21T14:00,19.3,44,8.6,17.9,0.0,3,85,8.6,123,633.5,白天
2024-03-21T15:00,18.8,45,10.1,16.5,0.0,3,87,10.1,117,405.5,白天
2024-03-21T16:00,18.4,46,10.1,16.0,0.0,3,100,10.1,117,293.8,白天
2024-03-21T17:00,17.2,53,8.3,15.3,0.0,3,100,8.3,124,72.4,白天
2024-03-21T18:00,16.3,58,5.5,15.0,0.0,3,100,5.5,122,7.3,白天
2024-03-21T19:00,15.4,72,4.6,14.9,0.0,3,100,4.6,135,0.0,夜晚
2024-03-21T20:00,15.1,77,3.9,14.8,0.0,3,100,3.9,158,0.0,夜晚
2024-03-21T21:00,15.9,67,2.6,15.4,0.0,2,71,2.6,124,0.0,夜晚
2024-03-21T22:00,15.5,70,1.1,15.4,0.0,0,18,1.1,180,0.0,夜晚
2024-03-21T23:00,14.7,76,1.8,14.7,0.0,0,14,1.8,259,0.0,夜晚
2024-03-22T00:00,14.2,80,4.0,13.9,0.0,2,50,4.0,265,0.0,夜晚
2024-03-22T01:00,12.4,90,4.7,11.9,0.0,2,68,4.7,266,0.0,夜晚
2024-03-22T02:00,12.1,91,4.1,11.7,0.0,0,13,4.1,255,0.0,夜晚
2024-03-22T03:00,11.5,95,3.8,11.3,0.0,3,96,3.8,253,0.0,夜晚
2024-03-22T04:00,12.0,95,3.4,12.0,0.0,3,97,3.4,238,0.0,夜晚
2024-03-22T05:00,12.5,93,2.1,12.7,0.0,3,95,2.1,239,0.0,夜晚
2024-03-22T06:00,12.8,92,1.8,13.0,0.0,3,99,1.8,233,0.0,夜晚
2024-03-22T07:00,13.6,87,0.8,14.0,0.0,3,95,0.8,207,38.6,白天
2024-03-22T08:00,14.9,83,1.0,15.4,0.0,3,92,1.0,45,137.4,白天
2024-03-22T09:00,17.8,72,2.3,18.4,0.0,0,16,2.3,51,475.1,白天
2024-03-22T10:00,20.3,63,3.9,21.1,0.0,0,15,3.9,56,677.3,白天
2024-03-22T11:00,23.6,56,1.8,26.1,0.0,3,90,1.8,101,793.2,白天
2024-03-22T12:00,25.5,54,8.9,26.5,0.0,3,100,8.9,194,617.4,白天
2024-03-22T13:00,26.2,51,17.8,25.4,0.0,3,100,17.8,223,470.8,白天
2024-03-22T14:00,26.2,53,17.6,25.7,0.0,3,100,17.6,221,415.7,白天
2024-03-22T15:00,25.1,57,16.9,24.6,0.0,3,100,16.9,207,252.0,白天
2024-03-22T16:00,24.9,58,14.8,24.8,0.0,3,100,14.8,219,217.5,白天
2024-03-22T17:00,24.3,60,12.3,24.6,0.0,3,100,12.3,218,138.6,白天
2024-03-22T18:00,22.6,65,7.6,23.5,0.0,3,100,7.6,199,14.5,白天
2024-03-22T19:00,20.5,75,6.1,21.6,0.0,3,100,6.1,180,0.0,夜晚
2024-03-22T20:00,19.0,82,6.5,20.1,0.0,3,99,6.5,174,0.0,夜晚
2024-03-22T21:00,17.9,88,3.6,19.4,0.0,3,100,3.6,225,0.0,夜晚
2024-03-22T22:00,17.2,91,3.1,18.7,0.0,3,100,3.1,249,0.0,夜晚
2024-03-22T23:00,16.5,93,2.2,18.1,0.0,3,100,2.2,279,0.0,夜晚
2024-03-23T00:00,15.8,96,2.7,17.1,0.0,3,100,2.7,293,0.0,夜晚
2024-03-23T01:00,15.5,97,3.1,16.7,0.0,3,100,3.1,291,0.0,夜晚
2024-03-23T02:00,15.2,97,3.2,16.4,0.0,3,100,3.2,297,0.0,夜晚
2024-03-23T03:00,15.5,97,1.1,17.0,0.0,3,100,1.1,270,0.0,夜晚
2024-03-23T04:00,14.5,98,2.7,15.6,0.0,3,100,2.7,293,0.0,夜晚
2024-03-23T05:00,14.4,98,3.4,15.3,0.0,3,100,3.4,302,0.0,夜晚
2024-03-23T06:00,15.2,97,2.8,16.4,0.0,3,100,2.8,320,0.0,夜晚
2024-03-23T07:00,16.7,91,4.7,17.8,0.0,3,100,4.7,328,45.0,白天
2024-03-23T08:00,18.5,85,4.8,19.8,0.0,3,100,4.8,347,128.9,白天
2024-03-23T09:00,20.8,79,4.6,22.6,0.1,51,100,4.6,108,335.6,白天
2024-03-23T10:00,20.7,81,3.3,22.8,0.2,51,100,3.3,77,231.5,白天
2024-03-23T11:00,20.6,84,4.0,22.9,0.2,51,100,4.0,80,174.0,白天
2024-03-23T12:00,21.5,83,4.8,24.0,0.0,3,100,4.8,63,212.5,白天
2024-03-23T13:00,22.3,83,8.7,24.6,0.0,2,58,8.7,66,213.3,白天
2024-03-23T14:00,24.7,79,8.0,27.8,0.0,2,56,8.0,80,407.2,白天
2024-03-23T15:00,26.9,73,7.3,30.6,0.0,1,28,7.3,110,468.9,白天
2024-03-23T16:00,27.7,66,7.9,30.9,0.0,1,40,7.9,133,313.4,白天
2024-03-23T17:00,26.9,70,7.3,30.2,0.0,1,42,7.3,123,164.0,白天
2024-03-23T18:00,24.5,78,8.2,27.4,0.0,0,6,8.2,128,22.7,白天
2024-03-23T19:00,21.9,89,5.6,25.0,0.0,0,0,5.6,130,0.0,夜晚
2024-03-23T20:00,20.3,93,7.1,22.8,0.0,0,1,7.1,150,0.0,夜晚
2024-03-23T21:00,21.0,92,4.8,24.1,0.0,0,7,4.8,193,0.0,夜晚
2024-03-23T22:00,20.6,95,3.4,23.8,0.0,0,0,3.4,198,0.0,夜晚
2024-03-23T23:00,19.8,98,1.8,23.2,0.0,3,92,1.8,217,0.0,夜晚
2024-03-24T00:00,19.2,100,1.8,22.4,0.0,3,100,1.8,217,0.0,夜晚
2024-03-24T01:00,18.7,100,1.1,21.8,0.0,3,100,1.1,270,0.0,夜晚
2024-03-24T02:00,18.4,99,1.5,21.3,0.0,3,100,1.5,315,0.0,夜晚
2024-03-24T03:00,17.2,100,4.4,19.1,0.0,3,100,4.4,325,0.0,夜晚
2024-03-24T04:00,16.8,100,4.9,18.5,0.0,3,100,4.9,306,0.0,夜晚
2024-03-24T05:00,17.0,100,3.7,19.0,0.0,3,100,3.7,281,0.0,夜晚
2024-03-24T06:00,16.6,99,2.1,18.6,0.0,3,93,2.1,239,0.0,夜晚
2024-03-24T07:00,18.1,95,1.8,20.5,0.0,3,88,1.8,259,72.8,白天
2024-03-24T08:00,20.7,88,2.5,23.6,0.0,2,78,2.5,352,252.8,白天
2024-03-24T09:00,23.7,82,3.2,27.3,0.0,2,62,3.2,27,463.3,白天
2024-03-24T10:00,26.5,73,2.3,31.0,0.0,2,54,2.3,72,652.2,白天
2024-03-24T11:00,29.1,62,4.9,33.5,0.0,1,22,4.9,197,689.3,白天
2024-03-24T12:00,31.1,51,13.9,34.1,0.0,0,11,13.9,217,793.0,白天
2024-03-24T13:00,31.7,50,14.6,34.8,0.0,0,4,14.6,213,794.9,白天
2024-03-24T14:00,32.1,48,14.0,34.9,0.0,0,6,14.0,206,716.8,白天
2024-03-24T15:00,32.0,48,13.5,34.3,0.0,0,15,13.5,209,577.4,白天
2024-03-24T16:00,31.4,51,13.4,33.3,0.0,2,73,13.4,200,393.4,白天
2024-03-24T17:00,29.6,59,11.4,32.1,0.0,3,99,11.4,167,183.0,白天
2024-03-24T18:00,26.9,70,11.0,29.7,0.0,3,88,11.0,157,23.0,白天
2024-03-24T19:00,24.8,81,7.6,28.2,0.0,3,87,7.6,155,0.0,夜晚
2024-03-24T20:00,23.1,90,5.6,26.8,0.0,3,98,5.6,165,0.0,夜晚
2024-03-24T21:00,22.8,88,5.2,26.3,0.0,3,100,5.2,168,0.0,夜晚
2024-03-24T22:00,22.6,88,4.7,26.1,0.0,3,100,4.7,180,0.0,夜晚
2024-03-24T23:00,22.6,87,2.7,26.3,0.0,3,99,2.7,203,0.0,夜晚
2024-03-25T00:00,21.8,91,0.8,25.8,0.0,3,91,0.8,243,0.0,夜晚
2024-03-25T01:00,20.9,95,1.3,24.6,0.0,2,56,1.3,236,0.0,夜晚
2024-03-25T02:00,19.8,98,1.1,23.2,0.0,0,7,1.1,252,0.0,夜晚
2024-03-25T03:00,19.0,99,1.1,22.1,0.0,0,8,1.1,252,0.0,夜晚
2024-03-25T04:00,18.7,99,0.8,21.8,0.0,0,13,0.8,243,0.0,夜晚
2024-03-25T05:00,18.4,99,1.5,21.2,0.0,0,10,1.5,284,0.0,夜晚
2024-03-25T06:00,18.0,99,2.2,20.6,0.0,1,32,2.2,279,0.0,夜晚
2024-03-25T07:00,18.7,96,1.3,21.4,0.0,1,47,1.3,304,98.3,白天
2024-03-25T08:00,21.9,85,1.6,25.2,0.0,1,34,1.6,27,294.6,白天
2024-03-25T09:00,25.0,78,2.3,29.0,0.0,3,81,2.3,51,495.6,白天
2024-03-25T10:00,27.5,69,2.6,32.1,0.0,3,83,2.6,56,671.5,白天
2024-03-25T11:00,30.2,57,3.3,35.3,0.0,3,96,3.3,221,787.0,白天
2024-03-25T12:00,32.0,45,7.7,35.6,0.0,2,72,7.7,221,799.9,白天
2024-03-25T13:00,33.2,41,9.3,36.7,0.0,3,93,9.3,216,832.2,白天
2024-03-25T14:00,33.6,39,12.2,35.7,0.0,2,59,12.2,214,710.2,白天
2024-03-25T15:00,33.0,42,13.7,34.1,0.0,1,39,13.7,225,490.7,白天
2024-03-25T16:00,32.4,46,12.5,34.0,0.0,1,49,12.5,221,397.8,白天
2024-03-25T17:00,31.2,54,6.2,34.6,0.0,0,11,6.2,190,190.5,白天
2024-03-25T18:00,27.8,65,6.5,31.1,0.0,3,100,6.5,161,26.0,白天
2024-03-25T19:00,25.0,79,6.3,28.6,0.0,0,16,6.3,156,0.0,夜晚
2024-03-25T20:00,23.4,87,5.6,27.0,0.0,0,17,5.6,165,0.0,夜晚
2024-03-25T21:00,25.3,74,2.4,29.1,0.0,0,3,2.4,243,0.0,夜晚
2024-03-25T22:00,22.5,86,6.9,25.4,0.0,0,1,6.9,313,0.0,夜晚
2024-03-25T23:00,22.6,76,6.7,24.7,0.0,0,1,6.7,306,0.0,夜晚
2024-03-26T00:00,22.8,75,7.3,24.7,0.0,0,2,7.3,290,0.0,夜晚
2024-03-26T01:00,21.5,83,6.9,23.7,0.0,0,2,6.9,276,0.0,夜晚
2024-03-26T02:00,21.2,85,6.2,23.5,0.0,0,1,6.2,277,0.0,夜晚
2024-03-26T03:00,21.0,84,7.0,23.0,0.0,0,0,7.0,282,0.0,夜晚
2024-03-26T04:00,20.3,83,7.6,21.8,0.0,0,0,7.6,289,0.0,夜晚
2024-03-26T05:00,19.2,84,6.4,20.6,0.0,0,0,6.4,286,0.0,夜晚
2024-03-26T06:00,18.8,81,7.6,19.6,0.0,0,0,7.6,289,0.0,夜晚
2024-03-26T07:00,19.8,76,7.1,20.7,0.0,0,10,7.1,300,102.4,白天
2024-03-26T08:00,21.7,67,1.8,23.2,0.0,3,100,1.8,349,295.0,白天
2024-03-26T09:00,23.7,60,0.8,25.5,0.0,0,11,0.8,117,477.4,白天
2024-03-26T10:00,23.9,64,10.6,24.8,0.0,3,100,10.6,114,589.7,白天
2024-03-26T11:00,21.7,71,17.9,21.3,0.0,3,100,17.9,118,574.0,白天
2024-03-26T12:00,21.0,71,13.2,21.2,0.0,1,33,13.2,112,586.3,白天
2024-03-26T13:00,22.2,64,11.6,22.7,0.0,2,58,11.6,112,629.7,白天
2024-03-26T14:00,21.8,61,14.8,21.6,0.0,3,100,14.8,119,624.9,白天
2024-03-26T15:00,20.1,64,15.6,18.8,0.0,3,100,15.6,113,469.1,白天
2024-03-26T16:00,19.3,64,13.5,18.1,0.0,3,99,13.5,106,350.9,白天
2024-03-26T17:00,18.1,65,12.5,16.7,0.0,3,100,12.5,102,168.4,白天
2024-03-26T18:00,16.4,67,9.3,15.2,0.0,3,98,9.3,103,22.7,白天
2024-03-26T19:00,15.8,68,6.3,15.0,0.0,3,84,6.3,103,0.0,夜晚
2024-03-26T20:00,15.3,70,4.7,14.7,0.0,3,100,4.7,86,0.0,夜晚
2024-03-26T21:00,15.5,73,7.6,14.6,0.0,3,100,7.6,85,0.0,夜晚
2024-03-26T22:00,15.2,74,7.2,14.4,0.0,3,100,7.2,84,0.0,夜晚
2024-03-26T23:00,15.0,73,6.7,14.1,0.0,3,100,6.7,74,0.0,夜晚
2024-03-27T00:00,14.7,74,6.0,13.9,0.0,3,100,6.0,65,0.0,夜晚
