时刻,当前温度-2m,当前相对湿度-2m,当前降水量,当前体感温度,天气编码,当前风速-10m,当前总云量,当前风向,当前短波太阳辐射-即时,是否白天-0黑1白
2024-03-18 13:00:00,16.3,47,0.0,14.3,3,8.6,94,75,618.5,1
2024-03-18 14:00:00,16.6,45,0.0,13.7,2,10.9,76,84,474.4,1
2024-03-18 15:00:00,16.5,46,0.0,13.4,2,12.7,71,98,455.9,1
2024-03-18 16:00:00,16.0,47,0.0,13.2,2,10.8,78,94,306.7,1
2024-03-18 17:00:00,15.4,50,0.0,12.4,2,12.1,76,102,153.2,1
2024-03-18 18:00:00,14.4,53,0.0,11.9,2,9.0,62,106,16.4,1
2024-03-18 19:00:00,13.5,57,0.0,11.3,2,7.0,70,111,0.0,0
2024-03-18 20:00:00,12.7,64,0.0,10.6,3,7.8,90,103,0.0,0
2024-03-18 21:00:00,12.4,65,0.0,10.5,3,6.4,91,117,0.0,0
2024-03-18 22:00:00,12.3,66,0.0,10.6,3,4.8,99,77,0.0,0
2024-03-18 23:00:00,12.2,67,0.0,10.6,3,5.0,99,90,0.0,0
2024-03-19 00:00:00,12.3,68,0.0,11.0,3,3.1,100,54,0.0,0
2024-03-19 01:00:00,12.3,69,0.0,11.0,3,3.0,100,76,0.0,0
2024-03-19 02:00:00,11.6,75,0.0,10.5,3,3.3,100,77,0.0,0
2024-03-19 03:00:00,11.6,76,0.0,10.3,3,4.7,100,67,0.0,0
2024-03-19 04:00:00,11.5,78,0.0,10.1,3,5.7,95,72,0.0,0
2024-03-19 05:00:00,11.5,78,0.0,10.1,3,5.6,94,75,0.0,0
2024-03-19 06:00:00,11.5,79,0.0,10.2,3,5.1,94,82,0.0,0
2024-03-19 07:00:00,11.6,79,0.0,10.3,3,5.8,96,94,38.8,1
2024-03-19 08:00:00,12.0,80,0.0,10.9,3,4.8,100,77,117.1,1
2024-03-19 09:00:00,12.4,80,0.0,11.5,3,4.9,100,73,165.7,1
2024-03-19 10:00:00,13.1,80,0.0,12.2,3,6.2,100,69,229.9,1
2024-03-19 11:00:00,14.1,79,0.0,13.5,3,5.4,87,82,372.8,1
2024-03-19 12:00:00,15.4,77,0.0,15.1,3,4.8,87,103,498.7,1
2024-03-19 13:00:00,16.5,75,0.0,16.5,3,4.9,88,107,495.5,1
2024-03-19 14:00:00,18.8,68,0.0,19.1,2,3.6,68,96,446.9,1
2024-03-19 15:00:00,19.0,68,0.0,19.3,2,5.0,74,111,381.9,1
2024-03-19 16:00:00,19.1,68,0.0,18.6,1,10.2,42,113,323.7,1
2024-03-19 17:00:00,17.8,69,0.0,16.5,2,13.0,73,114,189.9,1
2024-03-19 18:00:00,16.3,73,0.0,15.4,3,9.4,99,108,19.0,1
2024-03-19 19:00:00,14.9,76,0.0,14.1,3,7.6,100,109,0.0,0
2024-03-19 20:00:00,14.0,77,0.0,13.2,3,5.8,71,112,0.0,0
2024-03-19 21:00:00,13.3,81,0.0,12.7,1,4.1,39,128,0.0,0
2024-03-19 22:00:00,12.6,85,0.0,12.1,2,3.5,55,156,0.0,0
2024-03-19 23:00:00,12.1,88,0.0,11.7,3,3.0,100,166,0.0,0
2024-03-20 00:00:00,11.8,88,0.0,11.4,2,2.6,66,164,0.0,0
2024-03-20 01:00:00,11.6,88,0.0,11.3,1,2.2,43,189,0.0,0
2024-03-20 02:00:00,12.2,82,0.0,12.0,1,0.5,19,135,0.0,0
2024-03-20 03:00:00,12.0,83,0.0,11.6,2,1.6,65,243,0.0,0
2024-03-20 04:00:00,11.5,85,0.0,10.8,1,3.1,13,249,0.0,0
2024-03-20 05:00:00,10.8,89,0.0,10.1,0,3.5,0,246,0.0,0
2024-03-20 06:00:00,10.4,90,0.0,9.5,0,3.9,0,248,0.0,0
2024-03-20 07:00:00,10.5,90,0.0,9.6,0,3.9,0,248,101.2,1
2024-03-20 08:00:00,12.5,84,0.0,12.2,0,2.3,0,288,329.7,1
2024-03-20 09:00:00,14.7,72,0.0,14.2,0,3.1,0,54,563.9,1
2024-03-20 10:00:00,16.4,55,0.0,14.4,1,13.8,33,70,745.6,1
2024-03-20 11:00:00,16.6,58,0.0,14.7,1,18.0,36,78,817.1,1
2024-03-20 12:00:00,16.8,56,0.0,15.3,1,17.9,31,80,893.5,1
2024-03-20 13:00:00,17.1,53,0.0,15.8,1,17.1,18,83,887.7,1
2024-03-20 14:00:00,18.1,45,0.0,16.6,1,14.5,13,84,803.9,1
2024-03-20 15:00:00,17.8,44,0.0,15.7,1,13.8,10,96,661.9,1
2024-03-20 16:00:00,17.3,44,0.0,14.3,1,12.6,8,110,457.2,1
2024-03-20 17:00:00,16.3,46,0.0,13.3,1,12.2,43,114,224.6,1
2024-03-20 18:00:00,14.9,49,0.0,12.2,3,9.2,100,121,24.9,1
2024-03-20 19:00:00,13.7,53,0.0,11.7,3,4.4,100,145,0.0,0
2024-03-20 20:00:00,13.4,56,0.0,11.6,3,3.6,100,174,0.0,0
2024-03-20 21:00:00,13.1,57,0.0,11.5,3,2.3,100,198,0.0,0
2024-03-20 22:00:00,12.8,58,0.0,11.2,3,2.7,100,247,0.0,0
2024-03-20 23:00:00,12.5,59,0.0,10.8,3,3.0,100,256,0.0,0
2024-03-21 00:00:00,11.9,60,0.0,9.9,3,4.4,100,261,0.0,0
2024-03-21 01:00:00,11.0,64,0.0,9.0,3,4.5,100,256,0.0,0
2024-03-21 02:00:00,11.0,61,0.0,8.9,3,4.0,100,265,0.0,0
2024-03-21 03:00:00,10.5,61,0.0,8.3,3,4.0,100,265,0.0,0
2024-03-21 04:00:00,10.0,61,0.0,7.9,1,3.8,34,253,0.0,0
2024-03-21 05:00:00,9.4,63,0.0,7.2,1,3.9,7,248,0.0,0
2024-03-21 06:00:00,8.7,66,0.0,6.5,0,4.1,0,255,0.0,0
2024-03-21 07:00:00,8.8,68,0.0,6.6,0,4.0,0,270,105.4,1
2024-03-21 08:00:00,11.6,63,0.0,9.8,1,4.0,13,265,329.8,1
2024-03-21 09:00:00,15.0,32,0.0,12.3,1,2.6,40,304,551.3,1
2024-03-21 10:00:00,16.7,28,0.0,14.3,2,2.6,68,326,664.5,1
2024-03-21 11:00:00,17.7,27,0.0,15.0,2,2.3,70,321,536.0,1
2024-03-21 12:00:00,18.7,27,0.0,16.8,2,2.4,67,63,654.2,1
2024-03-21 13:00:00,19.3,30,0.0,16.6,2,5.4,81,94,537.7,1
2024-03-21 14:00:00,19.2,31,0.0,16.2,3,7.6,92,93,479.1,1
2024-03-21 15:00:00,19.0,35,0.0,16.3,2,8.3,81,95,289.9,1
2024-03-21 16:00:00,18.4,38,0.0,15.7,3,8.8,87,99,157.0,1
2024-03-21 17:00:00,17.8,43,0.0,15.6,2,6.9,80,99,68.1,1
2024-03-21 18:00:00,17.3,49,0.0,15.7,3,4.7,95,94,10.3,1
2024-03-21 19:00:00,16.6,56,0.0,15.5,3,3.8,97,107,0.0,0
2024-03-21 20:00:00,16.7,60,0.0,16.2,3,1.3,89,56,0.0,0
2024-03-21 21:00:00,16.6,60,0.0,16.2,3,0.4,86,270,0.0,0
2024-03-21 22:00:00,16.4,60,0.0,15.9,3,1.1,81,252,0.0,0
2024-03-21 23:00:00,15.7,65,0.0,15.3,2,1.8,78,270,0.0,0
2024-03-22 00:00:00,14.6,73,0.0,14.2,2,2.6,80,236,0.0,0
2024-03-22 01:00:00,13.8,81,0.0,13.6,2,2.6,69,254,0.0,0
2024-03-22 02:00:00,14.1,77,0.0,13.8,3,2.5,82,262,0.0,0
2024-03-22 03:00:00,13.8,80,0.0,13.7,2,1.8,76,270,0.0,0
2024-03-22 04:00:00,13.4,82,0.0,13.2,3,2.3,84,219,0.0,0
2024-03-22 05:00:00,13.3,83,0.0,13.2,3,2.0,84,225,0.0,0
2024-03-22 06:00:00,13.2,83,0.0,13.1,3,2.0,85,225,0.0,0
2024-03-22 07:00:00,13.5,82,0.0,13.4,3,1.8,86,233,49.4,1
2024-03-22 08:00:00,15.1,79,0.0,15.3,2,2.1,79,329,126.6,1
2024-03-22 09:00:00,17.1,59,0.0,16.5,2,2.6,81,16,321.9,1
2024-03-22 10:00:00,18.8,51,0.0,18.1,3,1.6,84,63,508.5,1
2024-03-22 11:00:00,20.5,49,0.0,20.2,3,1.4,83,90,592.8,1
2024-03-22 12:00:00,22.5,50,0.0,22.8,3,3.4,82,198,598.1,1
2024-03-22 13:00:00,24.7,54,0.0,25.2,3,10.4,91,214,601.5,1
2024-03-22 14:00:00,24.8,54,0.0,24.4,3,16.9,99,209,602.2,1
2024-03-22 15:00:00,24.5,56,0.0,23.5,3,18.8,100,209,344.2,1
2024-03-22 16:00:00,24.0,59,0.0,23.1,3,18.9,100,201,206.6,1
2024-03-22 17:00:00,23.4,62,0.0,23.3,3,14.6,100,189,109.8,1
2024-03-22 18:00:00,22.8,64,0.0,23.3,3,9.4,100,180,12.8,1
2024-03-22 19:00:00,21.7,69,0.0,22.9,3,5.4,100,180,0.0,0
2024-03-22 20:00:00,20.7,73,0.0,22.3,3,2.7,100,157,0.0,0
2024-03-22 21:00:00,20.2,76,0.0,22.0,3,1.8,100,169,0.0,0
2024-03-22 22:00:00,20.0,76,0.0,21.6,3,1.8,100,191,0.0,0
2024-03-22 23:00:00,19.6,78,0.0,21.4,3,1.4,100,180,0.0,0
2024-03-23 00:00:00,19.3,80,0.0,21.0,3,1.4,100,180,0.0,0
2024-03-23 01:00:00,19.0,80,0.0,20.6,3,1.9,100,158,0.0,0
2024-03-23 02:00:00,19.2,80,0.0,20.8,3,2.3,100,129,0.0,0
2024-03-23 03:00:00,18.3,86,0.0,20.1,3,2.3,100,108,0.0,0
2024-03-23 04:00:00,17.7,91,0.0,19.7,3,1.1,100,90,0.0,0
2024-03-23 05:00:00,17.3,94,0.0,19.4,3,0.8,100,63,0.0,0
2024-03-23 06:00:00,17.2,97,0.0,19.4,45,0.8,100,153,0.0,0
2024-03-23 07:00:00,17.2,97,0.0,19.5,45,0.8,100,117,38.6,1
2024-03-23 08:00:00,17.9,95,0.0,20.1,3,2.3,100,51,94.0,1
2024-03-23 09:00:00,20.0,84,0.0,21.9,3,4.7,100,58,189.6,1
2024-03-23 10:00:00,21.6,77,0.0,23.5,3,5.1,100,82,300.9,1
2024-03-23 11:00:00,23.1,74,0.0,25.1,3,6.6,100,81,434.4,1
2024-03-23 12:00:00,24.8,70,0.0,27.3,3,6.0,100,107,557.3,1
2024-03-23 13:00:00,27.0,65,0.0,30.7,3,7.7,100,139,692.8,1
2024-03-23 14:00:00,27.3,62,0.0,29.4,3,13.8,89,171,622.1,1
2024-03-23 15:00:00,27.5,62,0.0,28.7,2,17.3,56,176,488.8,1
2024-03-23 16:00:00,26.8,65,0.0,28.0,2,17.7,53,174,347.8,1
2024-03-23 17:00:00,26.2,66,0.0,27.5,3,15.7,83,171,189.1,1
2024-03-23 18:00:00,25.0,72,0.0,26.9,1,11.8,38,153,21.2,1
2024-03-23 19:00:00,23.8,77,0.0,26.2,1,8.3,33,146,0.0,0
2024-03-23 20:00:00,23.2,81,0.0,26.1,1,5.4,12,138,0.0,0
2024-03-23 21:00:00,22.0,86,0.0,25.0,1,4.6,22,135,0.0,0
2024-03-23 22:00:00,21.2,90,0.0,24.3,1,4.2,28,149,0.0,0
2024-03-23 23:00:00,20.5,92,0.0,23.4,1,3.9,30,158,0.0,0
2024-03-24 00:00:00,20.0,94,0.0,23.0,2,2.7,51,157,0.0,0
2024-03-24 01:00:00,19.6,95,0.0,22.6,3,2.4,100,153,0.0,0
2024-03-24 02:00:00,19.5,95,0.0,22.5,3,1.8,100,127,0.0,0
2024-03-24 03:00:00,19.2,95,0.0,22.1,3,1.8,100,127,0.0,0
2024-03-24 04:00:00,18.8,96,0.0,21.6,45,1.9,86,158,0.0,0
2024-03-24 05:00:00,18.7,96,0.0,21.5,45,1.1,74,162,0.0,0
2024-03-24 06:00:00,18.5,96,0.0,21.2,45,1.5,39,194,0.0,0
2024-03-24 07:00:00,18.6,96,0.0,21.4,45,0.8,46,207,109.1,1
2024-03-24 08:00:00,20.7,92,0.0,23.9,1,2.3,87,39,314.3,1
2024-03-24 09:00:00,23.2,81,0.0,26.8,3,1.6,88,63,524.4,1
2024-03-24 10:00:00,26.3,70,0.0,30.2,2,3.1,58,216,652.1,1
2024-03-24 11:00:00,28.6,58,0.0,31.7,2,8.9,52,223,705.1,1
2024-03-24 12:00:00,30.1,51,0.0,32.1,2,14.5,47,228,708.6,1
2024-03-24 13:00:00,31.0,48,0.0,32.6,1,17.6,43,223,714.3,1
2024-03-24 14:00:00,31.9,44,0.0,32.7,2,19.9,32,221,652.4,1
2024-03-24 15:00:00,32.1,42,0.0,32.1,1,19.4,35,215,520.4,1
2024-03-24 16:00:00,31.7,44,0.0,31.8,3,19.5,90,210,371.6,1
2024-03-24 17:00:00,30.4,50,0.0,31.1,3,18.3,84,196,208.2,1
2024-03-24 18:00:00,28.5,58,0.0,30.2,1,12.6,16,167,27.7,1
2024-03-24 19:00:00,26.6,65,0.0,28.8,2,9.7,50,153,0.0,0
2024-03-24 20:00:00,25.8,70,0.0,28.6,3,6.8,100,148,0.0,0
2024-03-24 21:00:00,24.4,77,0.0,27.6,2,5.3,72,152,0.0,0
2024-03-24 22:00:00,23.4,82,0.0,26.6,3,5.0,100,159,0.0,0
2024-03-24 23:00:00,22.5,85,0.0,25.7,0,4.3,5,175,0.0,0
2024-03-25 00:00:00,21.8,88,0.0,24.9,0,4.0,0,180,0.0,0
2024-03-25 01:00:00,21.1,90,0.0,24.1,0,3.6,0,186,0.0,0
2024-03-25 02:00:00,21.1,88,0.0,24.1,0,2.9,23,187,0.0,0
2024-03-25 03:00:00,20.5,90,0.0,23.5,1,2.5,37,188,0.0,0
2024-03-25 04:00:00,20.0,91,0.0,22.7,3,3.0,81,194,0.0,0
2024-03-25 05:00:00,19.7,92,0.0,22.3,3,2.9,97,210,0.0,0
2024-03-25 06:00:00,19.4,92,0.0,21.9,3,3.1,84,201,0.0,0
2024-03-25 07:00:00,19.6,91,0.0,22.3,2,2.4,63,207,115.4,1
2024-03-25 08:00:00,22.4,84,0.0,25.9,1,1.3,17,124,318.6,1
2024-03-25 09:00:00,25.5,70,0.0,28.8,2,2.3,53,129,543.7,1
2024-03-25 10:00:00,28.2,60,0.0,31.4,2,4.8,61,193,637.4,1
2024-03-25 11:00:00,30.2,51,0.0,32.8,2,11.0,74,212,749.1,1
2024-03-25 12:00:00,31.3,48,0.0,33.5,2,16.5,73,216,802.0,1
2024-03-25 13:00:00,31.9,47,0.0,33.7,2,18.6,74,216,736.9,1
2024-03-25 14:00:00,32.3,44,0.0,33.1,3,20.3,96,213,631.6,1
2024-03-25 15:00:00,32.5,44,0.0,33.1,3,19.5,97,210,545.8,1
2024-03-25 16:00:00,32.2,45,0.0,32.7,2,18.5,67,204,389.4,1
2024-03-25 17:00:00,31.3,48,0.0,32.6,2,14.7,46,197,197.0,1
2024-03-25 18:00:00,29.5,55,0.0,31.7,2,9.9,54,170,26.3,1
2024-03-25 19:00:00,27.3,63,0.0,30.0,2,6.8,59,162,0.0,0
2024-03-25 20:00:00,25.7,73,0.0,29.0,2,5.2,28,155,0.0,0
2024-03-25 21:00:00,24.1,81,0.0,27.6,1,4.8,14,167,0.0,0
2024-03-25 22:00:00,23.0,87,0.0,26.5,0,5.1,0,176,0.0,0
2024-03-25 23:00:00,22.1,91,0.0,25.7,0,3.6,0,180,0.0,0
2024-03-26 00:00:00,21.3,94,0.0,24.9,1,2.9,26,180,0.0,0
2024-03-26 01:00:00,20.7,96,0.0,24.3,45,2.5,37,188,0.0,0
2024-03-26 02:00:00,21.5,91,0.0,25.1,2,1.9,41,202,0.0,0
2024-03-26 03:00:00,22.2,85,0.0,25.6,2,2.3,79,288,0.0,0
2024-03-26 04:00:00,22.9,81,0.0,26.0,3,4.0,82,333,0.0,0
2024-03-26 05:00:00,23.2,76,0.0,25.6,2,5.5,75,328,0.0,0
2024-03-26 06:00:00,23.0,71,0.0,25.0,2,4.8,61,347,0.0,0
2024-03-26 07:00:00,21.9,77,0.0,23.8,2,6.5,52,71,106.7,1
2024-03-26 08:00:00,22.0,71,0.0,23.0,2,8.5,17,78,275.0,1
2024-03-26 09:00:00,20.7,76,0.0,21.1,1,12.3,42,97,538.3,1
2024-03-26 10:00:00,20.9,74,0.0,21.4,2,14.3,51,102,684.3,1
2024-03-26 11:00:00,21.1,70,0.0,21.4,2,18.5,61,98,808.8,1
2024-03-26 12:00:00,20.8,67,0.0,20.5,1,20.7,35,103,801.8,1
2024-03-26 13:00:00,20.3,67,0.0,19.6,2,20.6,58,109,736.8,1
2024-03-26 14:00:00,20.8,65,0.0,20.0,3,18.5,98,103,632.5,1
2024-03-26 15:00:00,20.2,65,0.0,19.1,3,18.3,100,105,573.0,1
2024-03-26 16:00:00,19.3,67,0.0,17.7,3,18.2,100,108,395.5,1
2024-03-26 17:00:00,18.0,68,0.0,16.3,3,16.5,100,106,186.5,1
2024-03-26 18:00:00,16.7,69,0.0,14.6,3,16.7,98,104,21.1,1
2024-03-26 19:00:00,15.8,69,0.0,13.9,3,13.2,96,101,0.0,0
2024-03-26 20:00:00,15.5,71,0.0,14.1,3,10.7,100,102,0.0,0
2024-03-26 21:00:00,15.4,70,0.0,14.0,3,10.1,100,96,0.0,0
2024-03-26 22:00:00,15.3,70,0.0,14.1,3,8.3,100,90,0.0,0
2024-03-26 23:00:00,15.2,71,0.0,14.0,3,8.4,100,83,0.0,0
2024-03-27 00:00:00,15.1,72,0.0,14.1,3,6.9,100,84,0.0,0
2024-03-27 01:00:00,15.0,71,0.0,14.1,3,5.8,99,83,0.0,0
2024-03-27 02:00:00,15.0,70,0.0,14.3,3,3.9,100,68,0.0,0
2024-03-27 03:00:00,14.9,69,0.0,14.2,3,3.9,100,68,0.0,0
2024-03-27 04:00:00,14.9,68,0.0,14.2,3,3.6,92,84,0.0,0
2024-03-27 05:00:00,14.9,68,0.0,14.2,3,3.2,95,90,0.0,0
2024-03-27 06:00:00,14.9,68,0.0,14.1,3,3.6,100,90,0.0,1
2024-03-27 07:00:00,15.0,67,0.0,14.1,3,4.7,100,90,82.1,1
2024-03-27 08:00:00,15.3,68,0.0,14.4,3,5.8,92,86,243.7,1
2024-03-27 09:00:00,16.3,64,0.0,15.3,3,5.8,84,83,422.9,1
2024-03-27 10:00:00,17.3,60,0.0,16.3,3,6.1,91,87,548.6,1
2024-03-27 11:00:00,18.5,57,0.0,18.3,3,6.8,100,90,708.5,1
2024-03-27 12:00:00,19.6,55,0.0,19.7,3,8.3,100,92,756.9,1
2024-03-27 13:00:00,20.5,53,0.0,20.8,3,9.4,85,94,797.6,1
2024-03-27 14:00:00,19.8,56,0.0,19.8,3,10.4,71,92,729.1,1
2024-03-27 15:00:00,20.0,55,0.0,19.3,2,10.5,46,96,582.1,1
2024-03-27 16:00:00,19.7,56,0.0,18.3,2,11.3,52,107,388.9,1
2024-03-27 17:00:00,19.1,57,0.0,17.6,1,10.8,12,111,211.4,1
2024-03-27 18:00:00,17.9,59,0.0,16.6,2,8.9,64,104,29.5,1
2024-03-27 19:00:00,16.9,62,0.0,15.8,3,6.7,100,106,0.0,0
2024-03-27 20:00:00,16.4,64,0.0,15.5,3,5.6,75,105,0.0,0
2024-03-27 21:00:00,15.9,67,0.0,15.2,3,4.2,100,110,0.0,0
2024-03-27 22:00:00,15.7,70,0.0,15.3,3,3.7,94,119,0.0,0
2024-03-27 23:00:00,15.6,72,0.0,15.4,3,2.4,100,117,0.0,0
2024-03-28 00:00:00,15.5,75,0.0,15.6,1,1.3,32,124,0.0,0
2024-03-28 01:00:00,15.2,79,0.0,15.5,1,1.6,31,117,0.0,0
2024-03-28 02:00:00,15.1,80,0.0,15.5,2,1.3,24,34,0.0,0
2024-03-28 03:00:00,14.9,81,0.0,15.2,1,1.6,13,333,0.0,0
2024-03-28 04:00:00,14.8,82,0.0,15.2,1,1.1,27,198,0.0,0
2024-03-28 05:00:00,14.5,85,0.0,14.9,2,1.1,70,162,0.0,0
2024-03-28 06:00:00,14.6,85,0.0,15.1,3,1.1,94,342,0.0,1
2024-03-28 07:00:00,15.2,84,0.0,15.8,3,1.1,96,360,72.2,1
2024-03-28 08:00:00,16.8,78,0.0,17.5,2,1.8,74,37,200.7,1
2024-03-28 09:00:00,18.3,74,0.0,18.9,2,3.7,63,29,329.9,1
2024-03-28 10:00:00,19.5,72,0.0,20.5,3,3.1,100,45,379.1,1
2024-03-28 11:00:00,20.5,72,0.0,22.1,3,1.6,87,27,329.4,1
2024-03-28 12:00:00,23.2,70,0.0,25.4,2,3.3,60,139,558.6,1
2024-03-28 13:00:00,27.0,61,0.0,31.4,2,4.0,62,180,791.6,1
2024-03-28 14:00:00,27.8,58,0.0,31.1,3,6.3,89,114,662.8,1
2024-03-28 15:00:00,28.5,53,0.0,30.5,3,7.6,100,121,525.3,1
2024-03-28 16:00:00,27.8,57,0.0,29.6,3,9.4,100,122,389.9,1
2024-03-28 17:00:00,26.3,62,0.0,27.9,3,10.0,100,120,175.5,1
2024-03-28 18:00:00,24.8,68,0.0,27.0,3,6.5,100,96,21.7,1
2024-03-28 19:00:00,23.4,76,0.0,26.3,3,3.6,100,96,0.0,0
2024-03-28 20:00:00,24.2,69,0.0,26.9,3,1.8,100,349,0.0,0
2024-03-28 21:00:00,24.0,67,0.0,26.3,3,2.5,100,315,0.0,0
2024-03-28 22:00:00,23.1,65,0.0,24.7,3,4.2,100,301,0.0,0
2024-03-28 23:00:00,21.6,71,0.0,23.2,3,3.7,100,281,0.0,0
2024-03-29 00:00:00,20.2,77,0.0,21.7,3,4.0,100,280,0.0,0
2024-03-29 01:00:00,19.3,81,0.0,20.7,3,4.8,98,297,0.0,0
2024-03-29 02:00:00,19.7,77,0.0,21.1,3,3.3,100,319,0.0,0
2024-03-29 03:00:00,19.5,77,0.0,21.2,2,1.1,79,342,0.0,0
2024-03-29 04:00:00,19.1,76,0.0,20.5,1,1.8,20,127,0.0,0
2024-03-29 05:00:00,17.9,81,0.0,18.9,1,3.6,7,135,0.0,0
2024-03-29 06:00:00,16.9,85,0.0,17.7,1,4.6,25,135,0.0,1
2024-03-29 07:00:00,17.2,83,0.0,18.0,3,4.4,100,125,139.6,1
2024-03-29 08:00:00,18.3,80,0.0,19.5,3,3.2,78,90,338.2,1
2024-03-29 09:00:00,19.9,74,0.0,21.0,2,4.3,48,90,579.6,1
2024-03-29 10:00:00,21.9,65,0.0,24.0,2,4.3,52,90,777.4,1
2024-03-29 11:00:00,23.9,56,0.0,26.6,1,5.4,10,90,902.6,1
2024-03-29 12:00:00,25.6,49,0.0,28.5,1,6.1,20,93,960.7,1
2024-03-29 13:00:00,26.6,48,0.0,29.1,3,9.3,83,103,919.2,1
2024-03-29 14:00:00,27.1,48,0.0,28.8,3,11.3,98,127,786.8,1
2024-03-29 15:00:00,27.0,50,0.0,27.9,3,14.1,100,122,652.8,1
2024-03-29 16:00:00,26.2,51,0.0,25.7,3,15.5,100,121,399.4,1
2024-03-29 17:00:00,24.8,55,0.0,24.5,3,14.5,100,120,167.8,1
2024-03-29 18:00:00,23.3,60,0.0,23.4,3,11.0,100,113,22.9,1
2024-03-29 19:00:00,21.8,67,0.0,22.5,2,7.9,70,106,0.0,0
2024-03-29 20:00:00,21.0,74,0.0,22.3,1,6.0,10,115,0.0,0
2024-03-29 21:00:00,20.1,79,0.0,21.6,1,4.5,13,119,0.0,0
2024-03-29 22:00:00,19.3,85,0.0,21.2,1,3.6,33,143,0.0,0
2024-03-29 23:00:00,18.7,89,0.0,20.7,3,2.6,100,146,0.0,0
2024-03-30 00:00:00,18.2,92,0.0,20.3,3,1.8,100,180,0.0,0
2024-03-30 01:00:00,18.0,93,0.0,20.2,3,1.4,100,180,0.0,0
2024-03-30 02:00:00,18.0,92,0.0,20.4,3,0.0,100,270,0.0,0
2024-03-30 03:00:00,18.3,91,0.0,20.5,3,1.8,100,360,0.0,0
2024-03-30 04:00:00,18.6,90,0.1,20.9,61,0.7,100,360,0.0,0
2024-03-30 05:00:00,18.3,92,0.6,20.3,61,3.7,100,101,0.0,0
2024-03-30 06:00:00,18.4,92,0.0,20.4,3,4.1,100,308,0.0,1
2024-03-30 07:00:00,18.9,91,0.0,21.4,3,0.8,93,117,79.5,1
2024-03-30 08:00:00,19.5,87,0.0,21.9,2,1.9,92,68,229.6,1
2024-03-30 09:00:00,20.9,84,0.0,23.6,2,1.9,47,68,442.4,1
2024-03-30 10:00:00,23.1,75,0.0,26.4,1,2.2,28,90,694.6,1
2024-03-30 11:00:00,25.5,66,0.0,30.1,1,3.1,6,135,858.1,1
2024-03-30 12:00:00,28.3,58,0.0,33.5,2,3.3,46,174,888.4,1
2024-03-30 13:00:00,29.8,51,0.0,33.0,3,5.1,100,188,655.9,1
2024-03-30 14:00:00,28.9,53,0.1,31.0,3,7.0,100,192,412.8,1
2024-03-30 15:00:00,28.7,54,0.1,31.2,3,4.1,100,105,246.0,1
2024-03-30 16:00:00,26.5,68,0.7,29.6,80,5.7,100,72,174.5,1
2024-03-30 17:00:00,26.2,70,0.2,29.6,80,4.1,100,52,130.9,1
2024-03-30 18:00:00,25.8,72,0.0,29.3,3,4.0,100,80,24.7,1
2024-03-30 19:00:00,24.4,78,0.0,27.7,3,4.7,100,94,0.0,0
2024-03-30 20:00:00,23.2,86,0.0,26.9,3,3.7,97,119,0.0,0
2024-03-30 21:00:00,22.3,88,0.0,25.7,3,3.6,100,135,0.0,0
2024-03-30 22:00:00,21.5,90,0.0,24.7,3,4.3,100,156,0.0,0
2024-03-30 23:00:00,21.0,91,0.0,24.2,3,3.4,100,162,0.0,0
2024-03-31 00:00:00,20.7,92,0.0,23.8,3,3.3,100,139,0.0,0
2024-03-31 01:00:00,20.5,94,0.6,23.8,80,1.8,100,169,0.0,0
2024-03-31 02:00:00,20.5,94,0.9,24.0,80,1.5,100,135,0.0,0
2024-03-31 03:00:00,20.3,96,0.0,23.8,45,1.3,100,146,0.0,0
2024-03-31 04:00:00,20.3,95,0.0,23.6,45,1.8,100,143,0.0,0
2024-03-31 05:00:00,20.3,95,0.0,23.6,45,2.0,100,135,0.0,0
2024-03-31 06:00:00,20.4,95,0.0,23.4,3,4.6,100,141,0.0,1
2024-03-31 07:00:00,21.0,93,0.0,24.6,3,1.8,100,127,50.8,1
2024-03-31 08:00:00,22.2,92,0.0,25.9,3,4.7,100,99,160.9,1
2024-03-31 09:00:00,24.7,81,0.0,28.4,3,5.6,100,165,420.9,1
2024-03-31 10:00:00,27.0,73,0.0,31.5,3,2.2,100,180,567.0,1
2024-03-31 11:00:00,29.0,62,0.0,32.3,3,9.7,100,222,628.6,1
2024-03-31 12:00:00,29.5,60,0.2,33.0,80,8.2,100,241,610.1,1
2024-03-31 13:00:00,29.5,59,0.1,32.1,3,11.2,100,230,399.6,1
2024-03-31 14:00:00,29.3,62,0.0,32.7,3,7.7,100,242,347.5,1
2024-03-31 15:00:00,29.1,61,0.2,32.2,3,8.2,100,255,308.4,1
2024-03-31 16:00:00,29.1,59,0.0,32.6,3,3.6,100,276,195.7,1
2024-03-31 17:00:00,28.8,60,0.0,32.5,3,1.8,100,180,104.9,1
2024-03-31 18:00:00,27.0,71,0.0,30.9,3,4.1,100,142,18.3,1
2024-03-31 19:00:00,25.2,81,0.0,29.2,3,5.0,100,150,0.0,0
2024-03-31 20:00:00,24.6,81,0.0,28.7,3,2.8,100,130,0.0,0
2024-03-31 21:00:00,23.4,88,0.0,27.5,3,3.2,100,153,0.0,0
2024-03-31 22:00:00,22.4,93,0.0,26.5,3,3.3,100,186,0.0,0
2024-03-31 23:00:00,21.6,97,0.0,25.6,45,2.5,100,188,0.0,0
