日期,时间,平均温度(2 米),最高温度(2 米),最低温度(2 米),日照时长,降水量,温度(2 米),相对湿度(2 米),体感温度,降水(雨 + 雪),天气代码,总云量,风速(10 米),风向(10 米),短波太阳辐射 GHI(即时),是否白天
,5:00,,,,,,16.3,47,14.8,0,0,4,6.7,74,638.3,Yes
,6:00,,,,,,17,46,15.1,0,0,1,8,80,578,Yes
,7:00,,,,,,17.1,47,14.6,0,0,1,10.5,82,442.6,Yes
,8:00,,,,,,16.1,52,13.4,0,0,2,12.3,83,261.1,Yes
,9:00,,,,,,14.6,58,12.2,0,0,2,10.5,86,73.5,Yes
,10:00,,,,,,12,72,10.5,0,0,6,5.8,86,0,No
,11:00,,,,,,13.1,66,11.8,0,0,6,3.6,37,0,No
,12:00,,,,,,12.7,71,11.6,0,0,6,3.1,324,0,No
,13:00,,,,,,11.8,78,10.9,0,0,6,2.4,333,0,No
,14:00,,,,,,9.4,88,7.9,0,0,1,5.6,320,0,No
,15:00,,,,,,8.5,92,6.8,0,0,2,6.6,319,0,No
,16:00,,,,,,8.1,94,6.5,0,2,50,6.2,324,0,No
,17:00,,,,,,9,93,7.7,0,3,90,5.7,325,0,No
,18:00,,,,,,9,90,7.8,0,3,100,4.3,312,0,No
,19:00,,,,,,8.8,91,7.4,0,0,11,5.4,323,0,No
,20:00,,,,,,7.4,94,5.5,0,0,2,7.5,305,0,No
,21:00,,,,,,7.2,95,5.3,0,0,1,7.5,305,0,No
,22:00,,,,,,6.7,96,4.6,0,0,2,7.6,301,0,No
,23:00,,,,,,6.6,97,4.5,0,0,2,7.7,298,0,Yes
2024/1/17,0:00,15.9,22.2,10.1,35034.52,0,10.1,88,8.8,0,0,2,5.5,293,134.7,Yes
,1:00,,,,,,13.2,73,12.1,0,2,60,4.8,297,304.2,Yes
,2:00,,,,,,16.2,63,15.3,0,1,22,4.8,297,462.4,Yes
,3:00,,,,,,18.4,59,18.1,0,0,13,3.3,283,589.7,Yes
,4:00,,,,,,20.2,56,20.8,0,0,3,1.3,146,626.3,Yes
,5:00,,,,,,21.3,53,21.8,0,0,2,3.9,146,624.8,Yes
,6:00,,,,,,22,52,22.1,0,0,3,5.2,155,564.2,Yes
,7:00,,,,,,22.2,52,21.9,0,0,8,6,155,428.1,Yes
,8:00,,,,,,21.9,54,21.4,0,0,2,8.4,133,243.8,Yes
,9:00,,,,,,20.2,62,20.1,0,0,0,6.7,126,73.4,Yes
,10:00,,,,,,16.3,78,16,0,0,0,8.1,148,0,No
,11:00,,,,,,15.2,83,14.8,0,0,0,7.8,146,0,No
,12:00,,,,,,16.4,76,16.6,0,0,0,3.8,139,0,No
,13:00,,,,,,15.9,80,16.6,0,0,4,0.8,27,0,No
,14:00,,,,,,15.2,84,15.3,0,0,1,4.4,279,0,No
,15:00,,,,,,14.5,86,14.5,0,0,0,5,291,0,No
,16:00,,,,,,14,88,13.9,0,0,0,5.2,295,0,No
,17:00,,,,,,13.5,90,13.4,0,0,0,5,300,0,No
,18:00,,,,,,12.3,92,11.8,0,0,0,6.4,297,0,No
,19:00,,,,,,12.9,91,12.5,0,0,0,5.9,284,0,No
,20:00,,,,,,12.4,93,12,0,0,0,6.1,267,0,No
,21:00,,,,,,12,94,11.5,0,0,0,5.8,274,0,No
,22:00,,,,,,12.1,93,11.6,0,0,0,5.8,270,0,No
,23:00,,,,,,11.9,93,11.4,0,0,1,5.1,266,0,Yes
2024/1/18,0:00,18,24.8,13.2,35044.05,0,13.2,88,12.9,0,0,1,4.4,261,134.5,Yes
,1:00,,,,,,16.3,76,16.7,0,0,10,2.6,304,296.5,Yes
,2:00,,,,,,19,67,19.6,0,0,12,1.8,323,461.3,Yes
,3:00,,,,,,21.2,61,22.2,0,0,6,0.7,360,594.1,Yes
,4:00,,,,,,23.1,54,24.6,0,0,11,1.6,63,665.4,Yes
,5:00,,,,,,24.3,51,25.8,0,1,34,2.3,108,655.4,Yes
,6:00,,,,,,24.5,50,25.3,0,1,26,2.3,51,524.2,Yes
,7:00,,,,,,24.8,49,25.3,0,1,21,3.6,6,378.4,Yes
,8:00,,,,,,24.4,49,25.1,0,1,25,2.5,98,201.4,Yes
,9:00,,,,,,22.3,59,22.6,0,1,21,6.2,126,65.5,Yes
,10:00,,,,,,19.3,70,19.5,0,1,20,6.9,118,0,No
,11:00,,,,,,17.3,80,17.8,0,1,29,4.7,113,0,No
,12:00,,,,,,15.7,88,16.3,0,1,43,4.8,138,0,No
,13:00,,,,,,15.5,93,16.2,0,0,1,5.4,127,0,No
,14:00,,,,,,15.4,92,16,0,0,5,5.1,141,0,No
,15:00,,,,,,14.9,95,15.9,0,1,36,2.9,180,0,No
,16:00,,,,,,15,95,15.9,0,3,100,3.2,207,0,No
,17:00,,,,,,14.8,95,15.7,0,3,100,3.1,216,0,No
,18:00,,,,,,15,95,16.1,0,3,100,1.8,270,0,No
,19:00,,,,,,15.3,93,16.6,0,3,100,0.4,90,0,No
,20:00,,,,,,15.1,96,16.2,0,3,100,2.2,81,0,No
,21:00,,,,,,14.9,96,15.9,0,3,100,2.7,113,0,No
,22:00,,,,,,15,93,15.9,0,3,100,3,104,0,No
,23:00,,,,,,14.9,93,15.7,0,3,100,3.2,90,0,Yes
2024/1/19,0:00,16.8,20.6,15.3,19598.2,0.2,15.3,88,15.9,0,3,100,4,95,47.8,Yes
,1:00,,,,,,16.4,83,16.7,0,3,100,5.9,101,118.8,Yes
,2:00,,,,,,16.8,79,17,0,3,100,5.8,112,178.1,Yes
,3:00,,,,,,17.5,75,17.8,0,3,100,4.8,103,268.1,Yes
,4:00,,,,,,18.6,70,18.8,0,3,100,5.1,82,369.6,Yes
,5:00,,,,,,20.5,62,20.5,0,1,33,6.9,118,564.3,Yes
,6:00,,,,,,20.6,60,20,0,1,22,10.2,132,521.7,Yes
,7:00,,,,,,20.1,61,19.1,0,0,13,12.4,126,413.9,Yes
,8:00,,,,,,19,65,18.1,0,1,24,10.6,118,248.7,Yes
,9:00,,,,,,17.6,69,16.9,0,3,100,9.5,127,72.1,Yes
,10:00,,,,,,16.4,75,16,0,3,100,7.1,135,0,No
,11:00,,,,,,15.8,79,15.6,0,0,10,5.9,128,0,No
,12:00,,,,,,15.4,81,16,0,0,12,1,225,0,No
,13:00,,,,,,16,87,17.1,0,3,100,1.1,198,0,No
,14:00,,,,,,15.8,91,17,0,3,100,1.9,158,0,No
,15:00,,,,,,15.7,91,16.9,0,3,100,1.8,143,0,No
,16:00,,,,,,15.8,90,17,0,3,100,1.1,108,0,No
,17:00,,,,,,15.7,91,16.9,0,3,100,1.5,166,0,No
,18:00,,,,,,15.4,93,16.5,0,3,100,2.5,188,0,No
,19:00,,,,,,15.7,90,16.8,0,3,100,1.6,207,0,No
,20:00,,,,,,15.5,92,16.6,0,3,100,1.5,225,0,No
,21:00,,,,,,15.3,93,16.4,0,3,100,2.1,239,0,No
,22:00,,,,,,15.3,93,16.4,0.1,51,100,2.5,225,0,No
,23:00,,,,,,15.3,93,16.4,0.1,51,100,2.3,231,0,Yes
2024/1/20,0:00,15.8,21.1,12.3,19305.71,0.6,16,87,17,0,3,98,2.4,207,44,Yes
,1:00,,,,,,17.1,88,18.5,0.1,51,100,2.5,262,155.8,Yes
,2:00,,,,,,18,83,19.7,0,3,100,0.4,90,218.1,Yes
,3:00,,,,,,19.2,77,20.8,0,3,100,1.5,315,272.4,Yes
,4:00,,,,,,19.7,75,21.2,0,3,100,1.5,284,204.8,Yes
,5:00,,,,,,20.1,73,21.3,0.1,51,78,3.6,174,269,Yes
,6:00,,,,,,21.1,68,22.3,0,1,42,3.3,186,371,Yes
,7:00,,,,,,20.5,71,21.2,0,0,19,6.6,131,294.6,Yes
,8:00,,,,,,18.6,77,18.6,0,1,36,9.7,112,206.2,Yes
,9:00,,,,,,16.4,82,15.8,0,1,48,12.1,113,60.7,Yes
,10:00,,,,,,14.8,87,14.2,0,2,53,9.5,119,0,No
,11:00,,,,,,14.2,88,14.1,0,2,71,5.6,117,0,No
,12:00,,,,,,14.3,85,14.1,0,3,100,5.4,127,0,No
,13:00,,,,,,15.5,85,15.5,0.1,51,100,6.8,122,0,No
,14:00,,,,,,15.1,83,14.9,0,3,100,6.8,122,0,No
,15:00,,,,,,14.5,80,13.7,0,3,100,7.7,118,0,No
,16:00,,,,,,13.9,80,13.1,0,3,100,6.6,131,0,No
,17:00,,,,,,13.5,80,12.6,0,3,100,6.4,137,0,No
,18:00,,,,,,13.2,81,12.3,0,3,100,6.1,135,0,No
,19:00,,,,,,13,82,12.1,0,3,100,6.1,130,0,No
,20:00,,,,,,12.8,82,11.9,0,3,100,6.3,121,0,No
,21:00,,,,,,12.6,82,11.6,0.1,51,100,6.6,112,0,No
,22:00,,,,,,12.5,82,11.4,0.1,51,100,6.8,108,0,No
,23:00,,,,,,12.3,82,11.1,0.1,51,100,7.3,110,0,Yes
2024/1/21,0:00,12.1,14.4,9.4,0,0.3,12.2,80,10.9,0.1,51,100,7.2,108,31.1,Yes
,1:00,,,,,,13.1,80,11.9,0.1,51,100,7.9,93,68.9,Yes
,2:00,,,,,,13,78,11.8,0.1,51,100,7.1,105,90.2,Yes
,3:00,,,,,,13.3,75,12.1,0,3,100,7,111,140.5,Yes
,4:00,,,,,,13.7,71,12.4,0,3,100,6.6,112,162.8,Yes
,5:00,,,,,,14.2,68,12.7,0,3,100,7.2,117,184.6,Yes
,6:00,,,,,,14.2,67,12.6,0,3,100,8.1,111,145.3,Yes
,7:00,,,,,,14.4,65,12.7,0,3,100,8.2,105,150.5,Yes
,8:00,,,,,,14.1,66,12.2,0,3,100,9.3,106,88,Yes
,9:00,,,,,,13.5,69,11.6,0,3,100,9.5,99,27.5,Yes
,10:00,,,,,,12.8,71,10.9,0,3,100,9.4,90,0,No
,11:00,,,,,,12.6,72,10.9,0,3,100,7.2,84,0,No
,12:00,,,,,,12.4,71,10.5,0,3,100,8.1,69,0,No
,13:00,,,,,,12,73,10.1,0,3,100,8.7,73,0,No
,14:00,,,,,,11.9,72,9.8,0,3,100,9.2,69,0,No
,15:00,,,,,,11.7,71,9.3,0,3,100,10.7,70,0,No
,16:00,,,,,,11.2,70,8.3,0,3,100,13.4,84,0,No
,17:00,,,,,,10.7,70,7.7,0,3,100,13,85,0,No
,18:00,,,,,,10.4,70,7.7,0,3,100,10.6,80,0,No
,19:00,,,,,,10.1,68,7.3,0,3,100,10.4,76,0,No
,20:00,,,,,,9.9,66,7,0,3,100,10.1,73,0,No
,21:00,,,,,,9.6,64,6.5,0,3,100,10,69,0,No
,22:00,,,,,,9.4,61,6.4,0,3,100,9,67,0,No
,23:00,,,,,,9.4,60,6.6,0,3,100,6.5,71,0,Yes
2024/1/22,0:00,6.3,9.7,3.2,0,9.7,9.4,60,6.7,0,3,100,6,73,21.9,Yes
,1:00,,,,,,9.7,65,7.1,0.3,51,100,7.9,87,26.8,Yes
,2:00,,,,,,9.5,70,6.9,0.4,51,100,8.4,83,43.4,Yes
,3:00,,,,,,9.6,69,7.1,0.2,51,100,8.2,67,89,Yes
,4:00,,,,,,9.4,72,6.6,0.3,51,100,10.1,63,88.1,Yes
,5:00,,,,,,9.3,72,6.5,0.2,51,100,10.5,59,156.2,Yes
,6:00,,,,,,8.7,73,6,0.2,51,100,9.6,56,79.7,Yes
,7:00,,,,,,8.6,73,5.9,0.2,51,100,9,53,67.8,Yes
,8:00,,,,,,8.1,74,5.4,0.3,51,100,8.7,60,26,Yes
,9:00,,,,,,7.7,78,5.2,0.4,51,100,7.4,51,8.7,Yes
,10:00,,,,,,7,86,4.6,0.2,51,100,7.7,49,0,No
,11:00,,,,,,6.3,87,3.8,0.5,53,100,7.9,39,0,No
,12:00,,,,,,5.7,88,3.1,0.3,51,100,7.7,49,0,No
,13:00,,,,,,5.4,89,3.1,0.7,53,100,5.9,38,0,No
,14:00,,,,,,4.9,89,2.4,0.7,53,100,6.6,29,0,No
,15:00,,,,,,4.3,89,1.8,0.7,53,100,6.3,31,0,No
,16:00,,,,,,3.5,91,0.9,1,55,100,5.9,52,0,No
,17:00,,,,,,3.5,89,1,0.7,53,100,4.9,36,0,No
,18:00,,,,,,3.4,92,1,0.7,53,100,4.5,61,0,No
,19:00,,,,,,3.2,94,0.7,0.8,53,100,5.6,45,0,No
,20:00,,,,,,3.2,93,0.5,0.5,53,100,6.5,56,0,No
,21:00,,,,,,3.5,90,0.9,0.2,51,100,5.6,45,0,No
,22:00,,,,,,3.6,89,1,0.1,51,100,5.6,63,0,No
,23:00,,,,,,3.6,83,0.8,0.1,51,98,6.1,62,0,Yes
2024/1/23,0:00,4.6,10.5,-0.5,11183.85,1,3.9,79,1,0,3,98,6.4,47,67.3,Yes
,1:00,,,,,,4.9,78,2.2,0,3,100,5.2,34,132.7,Yes
,2:00,,,,,,5.8,73,2.9,0,3,100,6.8,18,212.3,Yes
,3:00,,,,,,6.4,71,3.3,0.4,51,100,8.4,340,211.3,Yes
,4:00,,,,,,7.1,69,3.9,0.2,51,100,9,331,227.4,Yes
,5:00,,,,,,8.2,62,5.3,0.3,51,100,7.3,349,315.3,Yes
,6:00,,,,,,8.8,56,6.4,0.1,51,100,2.6,56,226.1,Yes
,7:00,,,,,,10.5,49,7.4,0,3,100,6.8,122,269.8,Yes
,8:00,,,,,,8.1,51,2.9,0,3,89,19.8,115,171.1,Yes
,9:00,,,,,,6.3,53,1.9,0,1,31,13,104,74.9,Yes
,10:00,,,,,,4.7,63,1.5,0,0,16,5.4,90,0,No
,11:00,,,,,,3.6,67,0.2,0,0,10,6.9,62,0,No
,12:00,,,,,,3.7,64,0.3,0,0,9,6.3,31,0,No
,13:00,,,,,,5.9,61,2.7,0,3,100,6.6,29,0,No
,14:00,,,,,,5.7,61,2.6,0,3,100,6,25,0,No
,15:00,,,,,,5.4,64,2.4,0,3,100,5.1,8,0,No
,16:00,,,,,,4.7,68,1.8,0,2,69,4.5,346,0,No
,17:00,,,,,,2.5,79,-0.6,0,0,10,6.2,339,0,No
,18:00,,,,,,1.6,84,-1.5,0,0,7,6.4,333,0,No
,19:00,,,,,,1.1,86,-2.2,0,0,8,6.7,324,0,No
,20:00,,,,,,0.7,88,-2.6,0,0,5,6.9,321,0,No
,21:00,,,,,,0.2,89,-3.2,0,0,3,7.1,319,0,No
,22:00,,,,,,-0.2,91,-3.6,0,0,0,7.4,313,0,No
,23:00,,,,,,-0.5,92,-4,0,0,0,7.5,305,0,Yes
2024/1/24,0:00,6.5,11,2.8,31532.05,0,2.8,77,-0.4,0,0,0,6.5,304,148.7,Yes
,1:00,,,,,,4.4,64,1.3,0,0,0,4.8,312,349.3,Yes
,2:00,,,,,,6.5,53,3.6,0,0,0,3.3,347,536.3,Yes
,3:00,,,,,,8.2,44,5.6,0,0,0,3.9,68,666.1,Yes
,4:00,,,,,,9.6,37,6.9,0,0,0,6.5,90,725.3,Yes
,5:00,,,,,,10.6,33,7.9,0,0,0,6.7,106,710.4,Yes
,6:00,,,,,,11,34,7.5,0,0,2,9.7,117,623.2,Yes
,7:00,,,,,,10.5,38,6,0,2,53,13,114,477.4,Yes
,8:00,,,,,,9.1,45,4.8,0,3,100,13.4,117,244.2,Yes
,9:00,,,,,,7.8,49,3.6,0,3,100,12.4,112,42.8,Yes
,10:00,,,,,,7.4,52,3.7,0,1,48,9.1,108,0,No
,11:00,,,,,,6.4,59,3.5,0,0,16,4.4,99,0,No
,12:00,,,,,,4.8,68,1.8,0,1,26,5.8,68,0,No
,13:00,,,,,,4.8,72,2,0,1,38,5.2,56,0,No
,14:00,,,,,,5.1,70,2.4,0,1,38,4.2,31,0,No
,15:00,,,,,,4.7,72,1.9,0,0,16,4.8,27,0,No
,16:00,,,,,,6.1,66,3.6,0,0,4,2.7,23,0,No
,17:00,,,,,,5.7,74,3.3,0,0,1,3.3,13,0,No
,18:00,,,,,,5.3,82,3.1,0,1,25,3.3,347,0,No
,19:00,,,,,,3.1,95,0.7,0,3,100,5.2,335,0,No
,20:00,,,,,,4.7,91,2.7,0,3,100,3.4,302,0,No
,21:00,,,,,,5.1,85,3.1,0,3,100,3.1,315,0,No
,22:00,,,,,,5.4,80,3.2,0,3,100,3.7,331,0,No
,23:00,,,,,,5.7,77,3.5,0,3,100,3.4,342,0,Yes
2024/1/25,0:00,7.8,12.6,2.7,28952.33,0,6.9,66,4.5,0,3,96,3.1,21,25.3,Yes
,1:00,,,,,,8.3,58,5.3,0,2,59,6.1,40,327.4,Yes
,2:00,,,,,,9.4,52,6.6,0,3,95,4.7,58,459.8,Yes
,3:00,,,,,,10,50,7.3,0,3,100,4,63,381.9,Yes
,4:00,,,,,,10.1,49,7.4,0,1,23,4.3,85,229.5,Yes
,5:00,,,,,,11.8,46,9.5,0,0,6,5.1,94,609.4,Yes
,6:00,,,,,,12.5,45,10,0,0,8,6.3,114,587.8,Yes
,7:00,,,,,,12.6,45,9.6,0,0,7,7.6,121,459.2,Yes
,8:00,,,,,,12,47,8.4,0,0,3,11.3,117,277.1,Yes
,9:00,,,,,,10.2,53,6.4,0,0,0,13,109,92.1,Yes
,10:00,,,,,,8.1,64,5.5,0,0,1,5.4,98,0,No
,11:00,,,,,,7.5,67,4.9,0,0,0,5.2,102,0,No
,12:00,,,,,,7.6,66,5.1,0,0,2,4.3,85,0,No
,13:00,,,,,,7.6,68,5.4,0,1,27,3.1,45,0,No
,14:00,,,,,,7.2,73,5.2,0,0,9,2.7,67,0,No
,15:00,,,,,,6.9,78,4.9,0,0,6,2.9,60,0,No
,16:00,,,,,,6.4,85,4.7,0,0,2,2.6,34,0,No
,17:00,,,,,,6.1,92,4.3,0,0,11,3.8,343,0,No
,18:00,,,,,,5.7,97,4.2,0,0,6,2.5,352,0,No
,19:00,,,,,,5.4,100,4,0,1,26,1.6,333,0,No
,20:00,,,,,,5.1,100,3.5,0,2,77,2.8,310,0,No
,21:00,,,,,,5,100,3.3,0,3,99,3.6,315,0,No
,22:00,,,,,,2.8,100,0.4,0,3,98,5.4,318,0,No
,23:00,,,,,,2.7,100,0.1,0,3,98,6.1,315,0,Yes
2024/1/26,0:00,9.3,13.7,5.8,35239.9,0,5.8,93,3.9,0,1,39,4.4,305,131.4,Yes
,1:00,,,,,,8,76,6.4,0,1,32,0.8,27,294.1,Yes
,2:00,,,,,,9.7,59,7.6,0,0,4,2.2,90,487.1,Yes
,3:00,,,,,,11.2,52,9.1,0,0,4,3.1,111,617.8,Yes
,4:00,,,,,,12.4,48,10.7,0,0,2,4.7,122,685.5,Yes
,5:00,,,,,,13.4,45,11.3,0,0,4,8,126,686.2,Yes
,6:00,,,,,,13.7,44,11.1,0,0,6,9.1,124,596.5,Yes
,7:00,,,,,,13.4,45,10,0,0,10,10.8,116,449,Yes
,8:00,,,,,,12.3,48,8.5,0,0,5,12.9,108,272.9,Yes
,9:00,,,,,,11,51,7.5,0,0,7,11.1,103,93,Yes
,10:00,,,,,,9.4,59,6.8,0,0,7,5.5,113,0,No
,11:00,,,,,,7.8,70,5.4,0,0,7,5.6,117,0,No
,12:00,,,,,,9.2,58,6.9,0,0,9,2.7,67,0,No
,13:00,,,,,,7.4,73,5.2,0,0,19,4,85,0,No
,14:00,,,,,,8.3,64,6.1,0,0,10,2.9,60,0,No
,15:00,,,,,,6.9,75,4.7,0,0,19,3.9,34,0,No
,16:00,,,,,,7.9,71,6,0,1,48,2.2,9,0,No
,17:00,,,,,,7.9,73,6.2,0,1,36,1.5,45,0,No
,18:00,,,,,,8,72,6.1,0,2,57,2.5,360,0,No
,19:00,,,,,,7.9,73,6,0,3,100,2.4,27,0,No
,20:00,,,,,,7.3,82,5.5,0,3,100,2.9,330,0,No
,21:00,,,,,,7.7,83,6.1,0,3,100,2.5,360,0,No
,22:00,,,,,,7.9,78,6.2,0,3,100,2.2,360,0,No
,23:00,,,,,,8,82,6.5,0,3,100,2.3,72,0,Yes
2024/1/27,0:00,9.4,12.5,7.5,12169.46,0,8.7,70,6.9,0,3,100,2.5,45,46.6,Yes
,1:00,,,,,,9.5,62,7.3,0,3,100,3.8,41,150.1,Yes
,2:00,,,,,,9.9,57,7.7,0,3,100,3.2,90,146,Yes
,3:00,,,,,,10.6,54,8.2,0,3,100,3.6,90,215.6,Yes
,4:00,,,,,,10.7,55,8.1,0,3,100,5.8,90,169.1,Yes
,5:00,,,,,,11.4,54,8.8,0,3,100,5.9,101,286.1,Yes
,6:00,,,,,,12,54,9.5,0,3,98,6.2,97,321.4,Yes
,7:00,,,,,,12.5,55,10,0,1,34,7,102,353.8,Yes
,8:00,,,,,,12.4,56,10,0,2,67,6.5,93,249.5,Yes
,9:00,,,,,,11.6,60,9.1,0,1,32,7.9,114,75,Yes
,10:00,,,,,,9.1,77,7,0,1,35,6.2,100,0,No
,11:00,,,,,,8.8,77,6.9,0,1,25,5.1,86,0,No
,12:00,,,,,,9.6,71,7.8,0,2,59,3.2,63,0,No
,13:00,,,,,,8.7,77,7.2,0,1,45,2.3,72,0,No
,14:00,,,,,,8.3,79,6.7,0,1,47,2.7,67,0,No
,15:00,,,,,,8.4,78,6.9,0,2,55,1.6,63,0,No
,16:00,,,,,,8.3,80,6.8,0,3,100,2.3,18,0,No
,17:00,,,,,,7.5,89,6,0,3,100,3.3,347,0,No
,18:00,,,,,,7.7,86,6.2,0,3,99,3.1,339,0,No
,19:00,,,,,,8.2,84,6.8,0,3,82,2.3,342,0,No
,20:00,,,,,,7.5,90,6.1,0,3,100,3.2,360,0,No
,21:00,,,,,,7.6,91,6.4,0,3,100,2.1,31,0,No
,22:00,,,,,,7.7,91,6.5,0,3,85,2.1,59,0,No
,23:00,,,,,,8.1,89,7.1,0,1,42,1.1,90,0,Yes
2024/1/28,0:00,9.7,14.7,5.4,18510.35,0,8.6,88,7.5,0,3,93,1.6,117,94.6,Yes
,1:00,,,,,,10,71,8.4,0,3,99,2.7,113,175.4,Yes
,2:00,,,,,,10.9,65,9,0,3,100,4,85,261.1,Yes
,3:00,,,,,,11.7,60,9.4,0,2,61,6.5,93,243.5,Yes
,4:00,,,,,,13.5,52,11.3,0,3,88,8.6,92,643.6,Yes
,5:00,,,,,,14.2,47,11.4,0,1,40,11,101,613.7,Yes
,6:00,,,,,,14.7,45,11.6,0,1,36,11.4,101,553.7,Yes
,7:00,,,,,,14.3,46,10.8,0,3,97,12.8,100,465.6,Yes
,8:00,,,,,,12.5,51,8.9,0,3,98,13,109,121.8,Yes
,9:00,,,,,,11.1,55,7.6,0,2,65,12.1,107,28.9,Yes
,10:00,,,,,,9.9,56,7.2,0,3,88,6.2,97,0,No
,11:00,,,,,,8.6,65,6.1,0,3,100,5.6,75,0,No
,12:00,,,,,,9.2,63,7,0,3,100,3.7,29,0,No
,13:00,,,,,,9.8,69,8.2,0,3,100,1.9,22,0,No
,14:00,,,,,,9.8,53,7.3,0,3,100,2.9,360,0,No
,15:00,,,,,,9.8,52,7.1,0,3,93,4.7,351,0,No
,16:00,,,,,,9.4,56,6.9,0,1,31,4,350,0,No
,17:00,,,,,,7.1,69,4.4,0,1,35,6.3,347,0,No
,18:00,,,,,,7.1,69,4.5,0,0,12,6,335,0,No
,19:00,,,,,,6.5,76,3.9,0,0,14,6.4,333,0,No
,20:00,,,,,,5.9,82,3.4,0,0,19,6.8,335,0,No
,21:00,,,,,,6,82,3.6,0,1,27,6,335,0,No
,22:00,,,,,,5.4,84,2.8,0,3,85,7.3,340,0,No
,23:00,,,,,,6.2,79,3.7,0,3,92,5.6,333,4.4,Yes
2024/1/29,0:00,12.9,17.1,8.4,23169.26,0.4,8.4,72,6.2,0,2,71,4.6,315,131.5,Yes
,1:00,,,,,,10.9,56,8.8,0,3,100,2.7,337,237.5,Yes
,2:00,,,,,,12.4,55,10.3,0,3,96,4.8,333,262.2,Yes
,3:00,,,,,,14.1,56,12.2,0,3,100,5.1,352,430,Yes
,4:00,,,,,,15.3,56,13.8,0,3,100,4.3,42,487.9,Yes
,5:00,,,,,,16.2,55,14.8,0,3,100,4.7,90,473.1,Yes
,6:00,,,,,,17.1,54,16.1,0,3,97,3.3,77,428.8,Yes
,7:00,,,,,,17.1,55,15.6,0,3,100,6.6,119,258.6,Yes
,8:00,,,,,,15.9,61,14.5,0.1,51,86,6.6,139,86.9,Yes
,9:00,,,,,,14.7,69,13.5,0.1,51,100,7,145,51.9,Yes
,10:00,,,,,,13.8,75,12.9,0,2,78,5.2,164,0,No
,11:00,,,,,,12.5,84,11.8,0,3,100,4.4,171,0,No
,12:00,,,,,,12.7,84,12.3,0,3,100,3.3,174,0,No
,13:00,,,,,,11.9,89,11.9,0,3,100,0.5,135,0,No
,14:00,,,,,,11.8,90,11.8,0,3,100,0.5,135,0,No
,15:00,,,,,,11.6,90,11.6,0,3,100,0.8,117,0,No
,16:00,,,,,,11.8,87,11.7,0,3,100,0.5,45,0,No
,17:00,,,,,,11.6,90,11.5,0,3,100,1.4,180,0,No
,18:00,,,,,,11.7,92,11.6,0,3,81,1.4,180,0,No
,19:00,,,,,,11,94,10.6,0,3,81,3.3,221,0,No
,20:00,,,,,,11.2,95,11.1,0,3,97,1.8,217,0,No
,21:00,,,,,,11.5,96,11.5,0,3,100,2.2,171,0,No
,22:00,,,,,,11.6,96,11.5,0.1,51,98,3.1,159,0,No
,23:00,,,,,,11.9,91,11.9,0.1,51,64,1.5,194,0,Yes
2024/1/30,0:00,14.7,20.2,11.4,30234.22,0,12.3,89,12.3,0,3,100,1.4,270,97.3,Yes
,1:00,,,,,,12.6,88,12.4,0,1,31,2.9,150,107.9,Yes
,2:00,,,,,,14.4,82,14.7,0,1,35,1.3,236,374.9,Yes
,3:00,,,,,,16.5,76,17,0,3,90,1.8,349,527.6,Yes
,4:00,,,,,,18.7,69,19.2,0,3,100,2.5,8,520.7,Yes
,5:00,,,,,,20.1,67,21.1,0,3,100,4.3,85,594.2,Yes
,6:00,,,,,,19.6,68,19.3,0,2,60,10.2,98,422.4,Yes
,7:00,,,,,,19.9,69,20.2,0,1,31,7.3,81,421.9,Yes
,8:00,,,,,,20.2,69,21.1,0,0,7,3.6,53,246.1,Yes
,9:00,,,,,,19.6,73,20.7,0,0,17,2.9,97,95.7,Yes
,10:00,,,,,,16.2,87,16.6,0,0,6,6,107,0,No
,11:00,,,,,,14.6,91,14.7,0,0,14,5.9,104,0,No
,12:00,,,,,,13.8,91,13.7,0,0,5,5.4,98,0,No
,13:00,,,,,,13.8,91,14.2,0,0,1,2.4,117,0,No
,14:00,,,,,,12.2,96,12.2,0,0,4,3.9,146,0,No
,15:00,,,,,,12.6,97,13.3,0,0,2,0.4,90,0,No
,16:00,,,,,,12.3,99,12.6,0,3,100,2.1,149,0,No
,17:00,,,,,,11.8,100,12.2,0,3,100,0.7,90,0,No
,18:00,,,,,,11.4,100,11.6,0,3,100,2.1,329,0,No
,19:00,,,,,,11.6,98,11.9,0,3,100,1.1,270,0,No
,20:00,,,,,,11.8,96,12,0,3,100,1.1,162,0,No
,21:00,,,,,,11.8,96,12,0,3,100,1.5,166,0,No
,22:00,,,,,,11.9,98,12.2,0,3,100,1.1,162,0,No
,23:00,,,,,,12,99,12.3,0,3,100,1.8,233,0,Yes
2024/1/31,0:00,17.4,24,12.5,25199.6,0,12.5,98,13.1,0,3,100,1.4,270,61.6,Yes
,1:00,,,,,,13.8,99,14.5,0,3,100,3.1,315,120.5,Yes
,2:00,,,,,,15.5,91,16.7,0,3,100,1.1,198,227.8,Yes
,3:00,,,,,,17.2,86,18.7,0,3,96,1.1,72,360.3,Yes
,4:00,,,,,,20.1,77,21.9,0,2,50,3,104,593.5,Yes
,5:00,,,,,,21.2,74,22.1,0,3,100,9,67,484.1,Yes
,6:00,,,,,,21.5,74,22.5,0,1,20,9.4,67,368.9,Yes
