time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,weather_code,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m
2024-04-29T19:00,26.9,87,24.6,32.6,0.0,3,100,5.6,135,10.1
2024-04-29T20:00,26.8,87,24.4,32.5,0.0,3,100,4.9,163,10.4
2024-04-29T21:00,24.9,91,23.4,30.2,0.1,51,100,3.3,347,9.4
2024-04-29T22:00,25.1,91,23.5,30.4,0.0,3,100,3.4,328,8.6
2024-04-29T23:00,25.1,91,23.5,30.7,0.0,3,100,1.6,297,5.4
2024-04-30T00:00,23.9,94,22.9,28.9,0.0,3,100,3.4,238,6.1
2024-04-30T01:00,24.5,92,23.1,29.7,0.0,3,100,2.7,203,6.1
2024-04-30T02:00,23.2,96,22.6,27.8,0.2,51,100,4.5,241,7.9
2024-04-30T03:00,23.9,94,22.9,28.8,0.6,53,100,3.5,156,19.8
2024-04-30T04:00,23.2,98,22.9,28.0,0.8,53,100,4.7,99,20.2
2024-04-30T05:00,22.8,98,22.4,27.0,1.0,55,100,6.8,115,21.6
2024-04-30T06:00,22.7,98,22.4,26.6,0.5,53,100,8.4,130,27.0
2024-04-30T07:00,22.9,96,22.2,27.4,0.0,3,100,4.0,117,15.8
2024-04-30T08:00,23.1,95,22.3,27.3,0.0,3,100,6.0,25,10.8
2024-04-30T09:00,23.1,96,22.5,27.0,11.8,65,100,9.0,119,27.7
2024-04-30T10:00,23.2,96,22.4,26.9,6.0,63,100,9.9,134,28.8
2024-04-30T11:00,23.6,94,22.6,27.5,1.6,61,100,9.2,141,20.2
2024-04-30T12:00,25.0,89,23.1,30.1,0.9,53,100,3.0,194,17.6
2024-04-30T13:00,26.1,86,23.5,30.4,0.7,53,100,10.4,166,20.5
2024-04-30T14:00,25.9,91,24.4,30.9,0.9,53,100,9.5,151,22.0
2024-04-30T15:00,26.7,87,24.4,31.8,0.5,53,100,8.8,171,24.1
2024-04-30T16:00,26.7,87,24.4,32.3,0.1,51,100,5.3,152,17.3
2024-04-30T17:00,26.8,87,24.4,32.3,0.0,3,100,6.4,153,13.0
2024-04-30T18:00,25.5,91,24.0,30.7,0.0,3,100,6.2,159,12.6
2024-04-30T19:00,24.4,93,23.2,29.4,0.0,3,100,4.3,132,11.5
2024-04-30T20:00,24.5,94,23.4,29.8,0.0,3,100,3.3,174,8.3
2024-04-30T21:00,23.4,99,23.2,28.9,0.0,3,100,1.1,162,7.2
2024-04-30T22:00,22.3,100,22.2,27.0,0.0,3,100,2.6,214,4.7
2024-04-30T23:00,22.6,100,22.6,27.8,0.0,3,100,1.1,270,5.8
2024-05-01T00:00,21.8,100,21.8,26.3,0.0,3,100,2.4,243,6.1
2024-05-01T01:00,22.5,100,22.5,27.5,0.0,3,100,2.1,59,5.0
2024-05-01T02:00,22.4,100,22.4,27.2,0.1,51,100,2.6,344,5.8
2024-05-01T03:00,21.9,99,21.8,26.3,0.2,51,100,2.6,124,5.8
2024-05-01T04:00,21.4,97,20.8,24.4,0.3,51,100,9.1,124,18.0
2024-05-01T05:00,20.1,92,18.8,22.0,0.1,51,100,9.8,118,22.0
2024-05-01T06:00,19.5,94,18.5,22.0,0.7,53,100,4.8,117,19.4
2024-05-01T07:00,19.7,92,18.3,22.2,0.5,53,100,3.6,96,10.8
2024-05-01T08:00,19.9,87,17.7,21.8,0.1,51,100,5.9,104,13.0
2024-05-01T09:00,19.9,84,17.2,21.9,0.1,51,100,4.5,76,12.2
2024-05-01T10:00,20.3,82,17.1,22.4,0.1,51,100,3.4,72,11.9
2024-05-01T11:00,21.6,78,17.7,23.5,0.0,3,100,5.9,104,15.8
2024-05-01T12:00,21.8,78,17.8,23.1,0.0,3,100,10.3,119,22.7
2024-05-01T13:00,21.3,78,17.3,22.3,0.0,3,100,11.6,112,24.8
2024-05-01T14:00,21.0,78,16.9,21.7,0.0,3,100,11.7,108,24.8
2024-05-01T15:00,20.4,78,16.3,21.0,0.1,51,100,11.3,107,24.8
2024-05-01T16:00,19.7,79,15.9,20.2,0.1,51,100,11.2,105,24.1
2024-05-01T17:00,19.1,80,15.6,19.6,0.4,51,100,10.0,105,23.4
2024-05-01T18:00,18.6,81,15.4,19.2,0.4,51,100,8.8,99,20.2
2024-05-01T19:00,18.4,82,15.3,19.3,0.2,51,100,6.1,93,18.0
2024-05-01T20:00,18.3,85,15.6,19.2,0.5,53,100,6.9,99,14.4
2024-05-01T21:00,17.6,92,16.3,19.5,0.2,51,100,2.2,90,11.2
2024-05-01T22:00,17.8,91,16.3,19.7,0.4,51,100,1.8,101,5.0
2024-05-01T23:00,17.6,92,16.2,19.4,0.2,51,100,2.6,106,6.5
2024-05-02T00:00,17.7,92,16.5,19.9,0.6,53,100,0.8,27,6.5
2024-05-02T01:00,17.9,89,16.1,20.0,1.0,55,100,0.7,90,2.9
2024-05-02T02:00,17.9,87,15.7,19.5,0.1,51,100,2.5,90,8.3
2024-05-02T03:00,17.7,89,15.8,19.3,0.0,3,100,2.3,108,6.1
2024-05-02T04:00,17.6,90,15.9,19.3,0.0,3,100,1.8,101,6.5
2024-05-02T05:00,17.5,88,15.5,19.1,0.0,3,100,2.5,82,6.8
2024-05-02T06:00,17.5,88,15.4,18.7,0.0,3,95,4.7,94,9.4
2024-05-02T07:00,17.6,85,15.1,18.5,0.0,3,98,5.8,94,13.0
2024-05-02T08:00,18.1,82,15.1,19.2,0.0,3,100,4.3,90,13.0
2024-05-02T09:00,17.9,81,14.6,18.9,0.0,3,100,3.3,103,10.4
2024-05-02T10:00,18.6,76,14.3,19.3,0.0,3,99,4.7,81,13.7
2024-05-02T11:00,19.4,72,14.3,20.2,0.0,3,98,3.8,49,13.3
2024-05-02T12:00,21.0,69,15.0,22.3,0.0,3,83,2.8,50,13.7
2024-05-02T13:00,23.0,65,15.9,26.1,0.0,3,100,2.3,108,14.4
2024-05-02T14:00,23.4,65,16.5,25.9,0.0,3,100,3.6,143,14.0
2024-05-02T15:00,22.9,66,16.3,23.8,0.0,3,98,8.9,133,19.1
2024-05-02T16:00,21.3,67,14.9,20.9,0.0,1,46,13.9,115,28.1
2024-05-02T17:00,20.5,70,14.9,20.6,0.0,0,19,10.6,108,29.2
2024-05-02T18:00,19.6,73,14.7,20.2,0.0,1,43,7.1,114,21.2
2024-05-02T19:00,18.3,77,14.2,19.1,0.0,1,32,4.5,119,14.4
2024-05-02T20:00,17.3,83,14.3,18.0,0.0,3,100,5.4,127,10.1
2024-05-02T21:00,17.9,78,14.0,18.8,0.0,2,68,2.9,97,9.0
2024-05-02T22:00,17.4,78,13.5,18.1,0.1,51,100,3.1,135,7.6
2024-05-02T23:00,17.3,76,13.1,17.9,0.0,0,15,2.4,117,6.8
2024-05-03T00:00,17.4,70,11.9,17.6,0.0,1,43,3.1,201,6.8
2024-05-03T01:00,16.0,82,13.0,16.3,0.0,3,86,4.8,257,7.2
2024-05-03T02:00,16.5,76,12.3,16.7,0.0,3,94,3.8,287,8.3
2024-05-03T03:00,16.7,77,12.6,17.0,0.0,1,40,3.6,307,7.9
2024-05-03T04:00,16.0,84,13.3,16.3,0.0,0,14,5.0,339,9.4
2024-05-03T05:00,15.6,84,13.0,15.8,0.0,3,80,5.8,360,9.7
2024-05-03T06:00,16.8,75,12.3,17.0,0.0,3,82,3.6,6,9.4
2024-05-03T07:00,17.3,68,11.4,17.3,0.0,0,9,3.6,360,8.6
2024-05-03T08:00,18.5,59,10.4,18.3,0.0,0,9,2.2,351,10.1
2024-05-03T09:00,19.6,56,10.5,19.2,0.0,1,28,4.0,10,14.8
2024-05-03T10:00,20.8,54,11.0,21.1,0.0,0,11,3.8,73,14.0
2024-05-03T11:00,22.2,54,12.4,24.1,0.0,0,1,4.7,113,15.8
2024-05-03T12:00,23.2,55,13.7,25.8,0.0,1,31,6.4,128,19.1
2024-05-03T13:00,23.8,56,14.5,26.2,0.0,1,30,9.0,127,22.7
2024-05-03T14:00,24.1,58,15.2,26.0,0.0,2,50,11.1,119,25.2
2024-05-03T15:00,23.8,62,16.2,25.3,0.0,0,6,11.4,118,25.6
2024-05-03T16:00,23.0,69,17.1,23.9,0.0,3,90,11.3,117,25.2
2024-05-03T17:00,22.2,73,17.2,23.4,0.0,1,44,9.5,115,24.1
2024-05-03T18:00,21.1,79,17.3,22.8,0.0,3,89,6.4,117,19.8
2024-05-03T19:00,19.7,87,17.4,21.7,0.0,3,100,4.4,145,12.6
2024-05-03T20:00,19.3,88,17.3,21.3,0.0,3,99,4.3,138,7.9
2024-05-03T21:00,20.1,78,16.0,21.9,0.0,3,91,1.9,292,6.8
2024-05-03T22:00,19.9,79,16.2,21.8,0.0,3,100,1.9,338,5.4
2024-05-03T23:00,19.7,81,16.3,21.7,0.0,3,100,1.5,14,3.2
2024-05-04T00:00,18.9,91,17.3,21.1,0.4,51,100,2.6,16,5.8
2024-05-04T01:00,18.7,92,17.4,21.0,0.7,53,100,2.3,309,5.8
2024-05-04T02:00,18.8,93,17.7,21.2,0.4,51,100,2.3,321,4.0
2024-05-04T03:00,18.9,91,17.4,21.3,0.0,3,100,1.9,292,4.7
2024-05-04T04:00,18.9,93,17.8,21.5,0.0,3,100,1.8,307,4.0
2024-05-04T05:00,18.9,90,17.3,21.3,0.0,3,100,1.9,292,4.0
2024-05-04T06:00,19.2,87,16.9,21.6,0.0,3,100,0.8,333,2.9
2024-05-04T07:00,19.3,88,17.3,21.9,0.0,3,100,0.0,270,3.2
2024-05-04T08:00,19.8,88,17.8,22.5,0.1,51,100,1.1,198,6.8
2024-05-04T09:00,21.6,78,17.5,24.0,0.0,3,100,2.4,117,11.5
2024-05-04T10:00,22.6,76,18.1,25.1,0.0,3,100,3.8,131,13.7
2024-05-04T11:00,23.2,75,18.5,25.6,0.0,3,100,5.2,146,15.1
2024-05-04T12:00,23.3,75,18.6,25.8,0.0,3,100,5.1,141,15.1
2024-05-04T13:00,22.9,78,18.8,25.5,0.1,51,100,4.7,113,14.0
2024-05-04T14:00,22.7,80,19.1,25.6,0.0,3,100,3.9,124,12.2
2024-05-04T15:00,23.1,80,19.4,26.1,0.0,3,100,4.1,165,11.5
2024-05-04T16:00,22.9,82,19.6,25.8,0.4,51,100,4.9,163,11.2
2024-05-04T17:00,23.0,82,19.7,26.1,0.3,51,100,5.0,150,13.0
2024-05-04T18:00,22.7,84,19.9,26.0,0.0,3,96,3.9,146,11.2
2024-05-04T19:00,21.4,89,19.6,24.6,0.0,3,100,3.9,146,8.6
2024-05-04T20:00,21.1,91,19.5,24.1,0.0,3,100,3.9,158,7.9
2024-05-04T21:00,20.6,91,19.1,23.6,0.0,3,100,3.2,153,6.5
2024-05-04T22:00,20.2,92,18.8,23.1,0.0,3,100,3.2,153,7.2
2024-05-04T23:00,20.9,88,18.8,23.9,0.0,3,98,1.9,158,6.1
2024-05-05T00:00,19.8,95,18.9,22.6,0.0,3,100,3.5,204,7.6
2024-05-05T01:00,20.6,90,18.8,23.6,0.0,3,100,1.8,217,7.6
2024-05-05T02:00,20.5,90,18.8,23.6,0.3,51,100,1.8,270,6.1
2024-05-05T03:00,19.8,96,19.1,22.8,1.0,55,100,2.8,230,6.1
2024-05-05T04:00,19.8,96,19.1,22.8,2.0,61,100,2.8,220,16.2
2024-05-05T05:00,20.2,93,18.9,23.2,2.0,61,100,2.2,261,16.6
2024-05-05T06:00,19.8,96,19.2,22.8,3.0,63,100,3.3,283,6.5
2024-05-05T07:00,20.2,95,19.3,23.2,1.9,61,100,3.6,186,7.9
2024-05-05T08:00,20.5,93,19.3,23.8,0.8,53,100,1.8,360,8.3
2024-05-05T09:00,23.0,83,20.0,26.5,0.0,3,100,2.9,150,12.2
2024-05-05T10:00,24.5,80,20.8,28.1,0.0,3,100,5.1,176,14.8
2024-05-05T11:00,27.0,73,21.8,31.3,0.0,3,98,4.0,170,15.8
2024-05-05T12:00,28.0,71,22.2,32.3,0.0,3,100,5.5,148,15.5
2024-05-05T13:00,28.4,68,21.9,32.7,0.0,0,12,4.3,185,14.8
2024-05-05T14:00,29.6,63,21.7,34.1,0.1,51,16,8.3,185,23.0
2024-05-05T15:00,30.3,60,21.8,34.2,0.0,1,31,9.4,184,24.1
2024-05-05T16:00,30.2,60,21.7,33.9,0.5,53,41,7.2,198,19.4
2024-05-05T17:00,29.1,67,22.5,33.9,0.2,51,28,3.3,167,13.7
2024-05-05T18:00,27.4,82,24.0,33.3,0.0,2,55,1.9,22,6.8
2024-05-05T19:00,26.4,82,23.0,31.4,0.2,51,10,3.4,238,7.9
2024-05-05T20:00,25.3,87,23.0,30.5,0.0,0,6,2.3,252,5.8
2024-05-05T21:00,23.8,93,22.7,28.6,0.1,51,35,4.1,255,6.8
2024-05-05T22:00,24.2,93,23.0,29.6,0.0,1,20,1.3,236,6.8
2024-05-05T23:00,23.6,97,23.1,28.8,0.0,0,1,2.7,337,5.0
2024-05-06T00:00,23.0,100,23.0,28.4,0.0,3,98,1.1,252,4.7
2024-05-06T01:00,20.8,100,20.8,24.5,0.0,3,96,4.7,270,7.6
2024-05-06T02:00,20.7,100,20.7,24.3,0.0,3,95,4.7,274,9.0
2024-05-06T03:00,20.5,100,20.4,23.9,0.0,1,41,4.6,288,10.4
2024-05-06T04:00,20.3,98,19.9,23.4,0.0,0,6,5.2,286,10.8
2024-05-06T05:00,19.7,99,19.5,22.4,0.0,0,3,6.2,291,11.5
2024-05-06T06:00,20.4,98,20.1,23.7,0.0,0,0,4.0,280,12.2
2024-05-06T07:00,22.5,92,21.1,26.4,0.0,0,5,3.7,281,11.2
2024-05-06T08:00,24.1,88,22.1,28.5,0.0,0,5,4.3,294,13.0
2024-05-06T09:00,26.1,79,22.2,30.4,0.0,1,36,6.4,308,17.3
2024-05-06T10:00,27.4,70,21.5,31.7,0.0,0,8,9.7,312,22.3
2024-05-06T11:00,28.7,63,20.8,33.0,0.0,1,20,10.2,315,22.7
2024-05-06T12:00,29.6,58,20.5,34.2,0.0,2,57,9.8,324,22.7
2024-05-06T13:00,29.9,56,20.2,33.5,0.0,3,88,11.1,331,23.4
2024-05-06T14:00,30.1,55,20.0,33.1,0.0,2,70,11.0,319,23.4
2024-05-06T15:00,30.4,55,20.3,33.4,0.0,3,80,11.0,322,23.4
2024-05-06T16:00,30.0,53,19.5,33.3,0.0,2,60,1.9,112,21.2
2024-05-06T17:00,26.5,78,22.4,29.5,0.0,1,22,15.0,125,27.7
2024-05-06T18:00,23.8,87,21.5,27.1,0.0,0,14,9.1,108,28.8
2024-05-06T19:00,22.1,93,20.8,25.8,0.0,1,34,4.3,138,16.9
2024-05-06T20:00,21.2,95,20.4,24.4,0.0,2,55,5.9,137,9.0
2024-05-06T21:00,21.6,96,20.9,25.4,0.0,1,43,3.6,143,9.4
2024-05-06T22:00,21.7,94,20.7,25.4,0.0,3,100,3.3,167,6.1
2024-05-06T23:00,21.9,94,20.9,25.8,0.0,3,100,2.9,240,5.4
2024-05-07T00:00,21.5,97,20.9,25.6,0.0,3,100,1.9,292,4.3
2024-05-07T01:00,21.0,100,21.0,25.2,0.0,3,100,2.0,315,4.0
2024-05-07T02:00,19.8,100,19.8,23.1,0.0,3,100,3.9,304,6.5
2024-05-07T03:00,20.2,100,20.2,23.7,0.0,3,100,3.2,297,6.1
2024-05-07T04:00,20.4,100,20.4,24.2,0.0,3,100,2.0,315,5.0
2024-05-07T05:00,20.3,99,20.2,24.0,0.0,3,100,1.5,284,3.6
2024-05-07T06:00,20.2,99,20.1,23.8,0.0,3,100,2.6,304,4.3
2024-05-07T07:00,20.8,96,20.2,24.3,0.0,3,100,3.7,281,8.3
2024-05-07T08:00,21.7,92,20.4,25.4,0.0,3,100,2.8,320,9.0
2024-05-07T09:00,23.4,83,20.2,27.0,0.0,3,100,2.3,309,10.1
2024-05-07T10:00,24.5,76,20.0,28.0,0.0,3,100,2.9,330,10.8
2024-05-07T11:00,24.7,75,19.9,28.5,0.0,3,100,0.4,360,10.8
2024-05-07T12:00,24.7,76,20.1,28.2,0.0,3,100,2.9,210,7.6
2024-05-07T13:00,24.9,75,20.2,28.4,0.0,3,100,3.9,214,10.4
2024-05-07T14:00,25.1,74,20.1,28.7,0.0,3,100,2.8,220,10.8
2024-05-07T15:00,25.3,73,20.1,28.9,0.0,3,100,2.3,162,9.7
2024-05-07T16:00,26.1,70,20.2,29.7,0.0,1,48,2.8,140,11.5
2024-05-07T17:00,25.9,70,19.9,29.1,0.0,1,49,4.4,145,11.2
2024-05-07T18:00,24.7,80,21.1,28.7,0.0,3,88,3.4,148,10.1
2024-05-07T19:00,22.5,85,19.8,25.3,0.0,3,100,7.0,145,10.4
2024-05-07T20:00,22.8,81,19.5,25.6,0.0,3,81,5.9,137,10.8
2024-05-07T21:00,24.1,79,20.3,27.9,0.0,1,29,1.6,153,5.4
2024-05-07T22:00,21.9,91,20.3,25.1,0.0,1,47,5.7,162,8.3
2024-05-07T23:00,22.7,93,21.4,26.7,0.0,1,48,4.3,185,9.0
2024-05-08T00:00,22.2,97,21.7,26.9,0.0,2,58,0.5,315,6.1
2024-05-08T01:00,21.8,100,21.8,26.4,0.0,3,100,1.3,326,3.6
2024-05-08T02:00,21.6,100,21.6,25.9,0.0,2,61,3.2,243,5.0
2024-05-08T03:00,21.3,100,21.3,25.5,0.0,3,100,2.9,270,5.0
2024-05-08T04:00,21.1,100,21.1,25.2,0.0,3,100,2.3,288,4.3
2024-05-08T05:00,21.0,100,21.0,25.1,0.0,3,100,2.3,252,4.0
2024-05-08T06:00,20.5,100,20.5,24.4,0.0,3,100,1.8,270,3.6
2024-05-08T07:00,21.8,98,21.4,26.1,0.0,3,100,1.8,270,8.3
2024-05-08T08:00,23.1,85,20.3,26.9,0.0,3,100,1.3,236,9.4
2024-05-08T09:00,24.1,77,19.8,27.7,0.0,1,43,1.3,34,9.7
2024-05-08T10:00,25.9,71,20.2,30.8,0.0,0,11,2.5,82,13.3
2024-05-08T11:00,27.2,66,20.4,32.5,0.0,2,71,5.1,98,20.2
2024-05-08T12:00,27.9,61,19.8,32.4,0.0,3,82,9.0,106,24.5
2024-05-08T13:00,27.8,60,19.4,31.3,0.4,51,91,12.1,107,25.9
2024-05-08T14:00,26.5,66,19.7,28.6,0.1,51,100,14.1,109,28.8
2024-05-08T15:00,25.9,66,19.1,27.7,0.0,3,88,13.4,95,29.9
2024-05-08T16:00,25.0,66,18.2,26.1,0.1,51,67,13.3,92,27.7
2024-05-08T17:00,24.2,67,17.7,25.1,0.0,3,94,12.7,82,28.8
2024-05-08T18:00,23.0,70,17.2,24.5,0.0,1,45,7.6,98,23.4
2024-05-08T19:00,20.5,80,17.0,21.9,0.0,2,64,7.6,87,15.8
2024-05-08T20:00,22.4,60,14.1,23.2,0.0,3,98,3.6,90,13.0
2024-05-08T21:00,22.4,69,16.5,24.3,0.0,3,100,2.9,330,6.8
2024-05-08T22:00,22.6,66,16.0,24.0,0.0,3,100,4.6,51,8.6
2024-05-08T23:00,22.2,64,15.1,23.1,0.0,3,100,5.2,65,10.1
2024-05-09T00:00,18.6,81,15.3,19.2,0.0,3,100,7.9,74,14.0
2024-05-09T01:00,18.2,84,15.4,19.0,0.0,3,100,7.2,63,14.0
2024-05-09T02:00,18.6,76,14.3,19.2,0.0,3,100,5.7,55,13.0
2024-05-09T03:00,19.7,63,12.5,19.9,0.0,3,100,3.9,68,10.4
2024-05-09T04:00,18.7,67,12.5,18.9,0.0,3,100,4.4,35,9.4
2024-05-09T05:00,17.7,75,13.1,18.1,0.0,3,100,4.3,5,9.0
2024-05-09T06:00,17.7,82,14.6,18.8,0.0,3,100,3.1,324,9.0
2024-05-09T07:00,18.9,72,13.8,19.7,0.0,3,99,3.1,324,8.6
2024-05-09T08:00,20.0,66,13.4,20.7,0.0,3,98,2.6,56,10.4
2024-05-09T09:00,21.5,62,13.9,22.0,0.0,3,81,5.9,79,16.6
2024-05-09T10:00,22.7,58,14.0,24.1,0.0,2,66,7.9,87,20.5
2024-05-09T11:00,23.6,53,13.5,24.9,0.0,3,86,10.8,90,25.2
2024-05-09T12:00,24.1,53,13.8,25.7,0.0,3,99,11.6,97,26.3
2024-05-09T13:00,24.3,53,14.1,25.7,0.0,3,100,12.7,98,27.7
2024-05-09T14:00,24.2,54,14.2,25.2,0.0,3,100,13.1,98,28.4
2024-05-09T15:00,23.8,53,13.6,23.8,0.0,3,100,13.8,99,28.4
2024-05-09T16:00,22.7,56,13.4,22.2,0.0,3,100,10.9,99,28.4
2024-05-09T17:00,21.4,63,14.2,21.7,0.0,3,100,7.8,112,22.7
2024-05-09T18:00,20.5,71,15.0,21.3,0.0,3,100,5.7,108,15.5
2024-05-09T19:00,19.7,78,15.8,21.2,0.0,3,100,3.6,96,11.9
2024-05-09T20:00,18.7,84,15.8,19.9,0.0,3,100,5.4,48,9.7
2024-05-09T21:00,18.1,86,15.8,19.4,0.0,3,100,5.1,98,10.8
2024-05-09T22:00,19.1,78,15.1,20.7,0.0,3,100,1.5,14,8.6
2024-05-09T23:00,18.9,79,15.2,20.3,0.0,3,97,2.5,352,6.1
2024-05-10T00:00,18.5,81,15.2,19.9,0.0,3,97,2.6,326,5.4
2024-05-10T01:00,16.7,93,15.5,17.9,0.0,3,100,4.6,315,8.3
2024-05-10T02:00,17.0,94,16.1,18.5,0.0,3,100,4.3,312,9.4
2024-05-10T03:00,16.0,97,15.5,17.2,0.0,3,83,4.9,306,9.0
2024-05-10T04:00,15.5,97,15.1,16.5,0.0,2,75,5.1,321,8.3
2024-05-10T05:00,15.3,97,14.8,16.2,0.0,2,71,5.1,321,8.6
2024-05-10T06:00,16.6,95,15.8,18.0,0.0,3,96,4.1,315,8.6
2024-05-10T07:00,18.0,87,15.9,19.4,0.0,3,85,4.3,312,11.9
2024-05-10T08:00,19.7,77,15.7,21.3,0.0,2,74,2.6,304,11.9
2024-05-10T09:00,21.5,68,15.3,23.2,0.0,3,81,1.1,288,11.2
2024-05-10T10:00,22.6,67,16.3,25.1,0.0,2,63,1.6,207,11.5
2024-05-10T11:00,24.0,67,17.4,28.1,0.0,3,97,2.7,157,14.0
2024-05-10T12:00,24.9,66,18.1,29.0,0.0,2,62,4.4,145,15.8
2024-05-10T13:00,25.9,64,18.6,30.2,0.0,2,75,7.7,139,20.2
2024-05-10T14:00,26.1,64,18.7,29.6,0.0,3,82,9.2,135,22.3
2024-05-10T15:00,26.0,64,18.6,28.7,0.0,1,33,9.7,135,22.7
2024-05-10T16:00,25.8,64,18.4,27.3,0.0,3,100,10.6,118,22.3
2024-05-10T17:00,25.0,67,18.5,26.7,0.0,3,100,9.9,123,22.7
2024-05-10T18:00,23.7,75,19.0,26.3,0.0,3,100,5.6,135,19.4
2024-05-10T19:00,21.9,83,19.0,24.6,0.0,3,96,4.9,144,10.8
2024-05-10T20:00,21.1,88,19.0,23.7,0.0,3,92,5.8,150,9.4
2024-05-10T21:00,21.4,90,19.7,24.4,0.0,1,41,5.2,155,9.4
2024-05-10T22:00,22.4,80,18.8,25.2,0.0,3,97,3.2,180,7.9
2024-05-10T23:00,22.0,82,18.8,25.0,0.0,3,100,2.3,231,5.4
2024-05-11T00:00,21.8,83,18.7,24.8,0.0,3,100,1.8,281,4.3
2024-05-11T01:00,21.4,85,18.9,24.4,0.0,3,100,2.6,254,5.0
2024-05-11T02:00,20.1,92,18.8,22.9,0.0,3,100,4.1,255,6.8
2024-05-11T03:00,20.4,91,18.9,23.3,0.0,3,100,3.2,243,6.8
2024-05-11T04:00,21.0,88,19.0,24.0,0.0,3,100,2.9,277,5.8
2024-05-11T05:00,21.2,88,19.2,24.5,0.0,3,100,1.3,236,5.4
2024-05-11T06:00,20.7,93,19.5,24.1,0.0,3,100,1.8,233,4.7
2024-05-11T07:00,21.5,89,19.7,25.0,0.2,51,100,1.5,166,5.0
2024-05-11T08:00,22.1,87,19.8,25.6,0.0,3,100,1.9,292,14.0
2024-05-11T09:00,25.0,74,20.1,28.8,0.0,3,90,1.0,45,10.1
2024-05-11T10:00,26.2,72,20.7,30.1,0.0,3,98,2.2,81,11.2
2024-05-11T11:00,27.4,69,21.2,32.3,0.0,3,100,4.0,117,14.8
2024-05-11T12:00,28.8,64,21.4,34.3,0.0,3,99,6.6,119,18.4
2024-05-11T13:00,29.9,61,21.4,34.9,0.0,3,98,9.3,126,21.6
2024-05-11T14:00,30.7,56,20.8,35.5,0.0,3,100,7.6,135,22.3
2024-05-11T15:00,31.5,52,20.5,34.7,0.0,3,100,9.7,105,20.5
2024-05-11T16:00,29.8,61,21.5,32.6,0.0,3,100,12.6,114,24.8
2024-05-11T17:00,27.7,69,21.6,30.8,0.0,3,99,10.9,107,25.2
2024-05-11T18:00,26.3,74,21.2,29.7,0.0,3,100,7.2,93,20.5
2024-05-11T19:00,24.5,80,20.8,28.2,0.0,3,100,4.7,81,13.7
2024-05-11T20:00,23.8,86,21.3,27.6,0.0,3,100,5.0,90,8.3
2024-05-11T21:00,23.9,89,21.9,28.1,0.0,3,99,5.3,118,10.1
2024-05-11T22:00,24.6,84,21.6,29.2,0.0,3,100,0.7,360,7.2
2024-05-11T23:00,23.2,91,21.7,27.5,0.0,3,100,3.2,153,5.8
2024-05-12T00:00,23.5,91,21.9,28.1,0.0,3,100,1.8,11,5.8
2024-05-12T01:00,23.1,93,21.9,27.7,0.0,3,100,2.3,321,5.0
2024-05-12T02:00,22.4,97,21.9,27.1,0.0,3,100,1.3,214,4.7
2024-05-12T03:00,22.5,98,22.1,27.3,0.0,3,99,1.1,252,5.0
2024-05-12T04:00,22.1,99,21.9,26.7,0.0,3,100,2.1,301,4.7
2024-05-12T05:00,22.1,99,22.0,26.8,0.1,51,100,1.8,281,4.7
2024-05-12T06:00,21.8,99,21.7,26.2,0.2,51,100,2.7,293,6.5
2024-05-12T07:00,22.6,98,22.2,27.4,0.2,51,100,1.8,233,5.8
2024-05-12T08:00,23.2,95,22.4,28.3,0.2,51,100,0.5,315,5.4
2024-05-12T09:00,25.9,90,24.1,31.6,0.0,3,100,3.2,360,11.9
2024-05-12T10:00,27.2,85,24.5,33.1,0.1,51,100,3.6,360,12.6
2024-05-12T11:00,28.8,80,25.0,35.8,0.3,51,100,3.9,338,22.3
2024-05-12T12:00,27.9,78,23.6,32.7,8.8,65,100,7.6,360,24.5
2024-05-12T13:00,26.6,81,23.1,31.4,9.5,65,100,5.2,258,24.1
2024-05-12T14:00,26.0,85,23.3,30.9,1.9,61,100,5.5,247,15.5
2024-05-12T15:00,26.2,83,23.2,31.1,0.3,51,100,5.0,249,13.7
2024-05-12T16:00,26.0,87,23.7,31.5,0.8,53,100,3.3,257,19.4
2024-05-12T17:00,25.9,89,23.9,31.7,0.3,51,100,1.6,243,8.3
2024-05-12T18:00,25.4,91,23.9,31.2,0.3,51,100,2.2,81,5.0
2024-05-12T19:00,24.4,96,23.6,29.6,0.3,51,100,4.8,103,6.5
2024-05-12T20:00,23.6,96,23.0,27.5,6.3,63,100,11.6,116,19.8
2024-05-12T21:00,21.5,93,20.3,24.3,1.6,61,100,9.1,97,31.3
2024-05-12T22:00,21.0,92,19.7,23.9,0.5,53,100,6.4,133,18.4
2024-05-12T23:00,20.2,91,18.8,22.3,0.6,53,100,8.1,122,16.6
2024-05-13T00:00,19.4,87,17.2,20.7,0.3,51,100,9.3,106,19.8
2024-05-13T01:00,18.4,86,16.0,19.2,0.2,51,100,9.1,108,19.4
2024-05-13T02:00,17.6,84,14.9,18.4,0.1,51,100,5.6,105,19.4
2024-05-13T03:00,17.6,84,14.9,18.9,0.1,51,100,2.4,153,10.8
2024-05-13T04:00,17.5,84,14.7,18.5,0.0,3,100,4.1,135,9.0
2024-05-13T05:00,17.4,82,14.3,18.3,0.0,3,100,3.3,131,9.0
